catg,time,delta_times
21758,22048,1.0
21764,21994,3.0
21744,21961,1.0
21668,21965,1.0
21834,22015,2.0
21867,22039,1.0
21867,22012,2.0
21748,22110,18.0
21843,22084,3.0
21618,22076,1.0
21652,22074,3.0
21895,22092,1.0
21779,21978,5.0
21752,22014,9.0
21718,22079,5.0
21892,22107,6.0
21750,21962,2.0
21769,22055,4.0
21752,22068,3.0
21718,22064,6.0
21769,21958,15.0
21769,22006,4.0
21869,22065,1.0
21815,22005,1.0
21730,21991,5.0
21941,21969,1.0
21639,22016,2.0
21639,22037,5.0
21639,22030,2.0
21639,22006,2.0
21842,21973,5.0
21876,22042,2.0
21804,22035,1.0
21791,21960,1.0
21791,22065,1.0
21741,22111,3.0
21892,21992,14.0
21934,22040,48.0
21791,22089,1.0
21876,21964,11.0
21791,21964,1.0
21653,22067,5.0
21927,22090,1.0
21653,21947,7.0
21798,21959,1.0
21836,22078,1.0
21932,22102,2.0
21710,22101,2.0
21782,22113,3.0
21686,21947,3.0
21767,21960,2.0
21732,22060,4.0
21841,22068,5.0
21652,22101,1.0
21921,21959,2.0
21645,21995,6.0
21737,22046,1.0
21891,21992,4.0
21899,22035,10.0
21716,22079,2.0
21715,22030,2.0
21807,22005,19.0
21807,22031,7.0
21807,22053,23.0
21807,22066,3.0
21756,21973,2.0
21737,22006,6.0
21807,22033,2.0
21807,22007,2.0
21807,22009,1.0
21790,22057,2.0
21807,21992,7.0
21807,21966,3.0
21807,21968,4.0
21807,21993,2.0
21807,22054,6.0
21807,22076,4.0
21807,21982,10.0
21807,22004,5.0
21757,22009,2.0
21807,21956,3.0
21807,22039,4.0
21807,22055,4.0
21807,22065,4.0
21807,22056,2.0
21807,21990,1.0
21807,22063,1.0
21807,22014,2.0
21807,22030,2.0
21807,21980,4.0
21757,22018,10.0
21825,22114,3.0
21903,21997,3.0
21817,22099,2.0
21921,21988,1.0
21921,21991,3.0
21714,22107,1.0
21774,21997,2.0
21714,22082,1.0
21741,22091,4.0
21625,22040,3.0
21779,21975,3.0
21695,22013,11.0
21695,21964,4.0
21697,22032,5.0
21695,21966,5.0
21637,21988,2.0
21922,22041,4.0
21695,22022,4.0
21608,22049,1.0
21695,22086,11.0
21695,21990,3.0
21708,21998,1.0
21695,21967,3.0
21936,22065,1.0
21695,21949,7.0
21674,22083,4.0
21841,22085,1.0
21720,22106,2.0
21695,22006,5.0
21695,21954,2.0
21695,22052,1.0
21695,22085,8.0
21695,22009,7.0
21695,22031,4.0
21888,22004,1.0
21695,22033,6.0
21749,22011,1.0
21907,21952,1.0
21670,22064,3.0
21686,22094,2.0
21779,21964,24.0
21891,22019,6.0
21645,22070,3.0
21770,22059,2.0
21645,22096,3.0
21645,21951,3.0
21645,22044,11.0
21856,22066,3.0
21645,22073,4.0
21645,22066,7.0
21645,22091,5.0
21645,22114,6.0
21645,21999,5.0
21645,22092,8.0
21886,22046,4.0
21890,22068,9.0
21645,22108,3.0
21741,22058,1.0
21619,21988,5.0
21841,22113,3.0
21907,22032,3.0
21671,22033,13.0
21869,22057,2.0
21820,22035,3.0
21820,21963,2.0
21925,21995,4.0
21820,22060,1.0
21820,22012,5.0
21744,22014,2.0
21780,22086,4.0
21780,22111,3.0
21640,22109,2.0
21697,21989,3.0
21792,21992,6.0
21739,21994,7.0
21806,22111,2.0
21654,22014,4.0
21770,22015,2.0
21661,22036,2.0
21732,21968,1.0
21617,21972,1.0
21881,22089,1.0
21739,21996,3.0
21738,22011,3.0
21654,22106,1.0
21760,21960,2.0
21739,21968,11.0
21739,22051,5.0
21881,22083,1.0
21718,22084,4.0
21654,22095,1.0
21811,21989,3.0
21819,22017,4.0
21748,21974,4.0
21678,21975,6.0
21621,21977,3.0
21695,21977,2.0
21695,21983,6.0
21667,22045,3.0
21823,22036,9.0
21603,22095,3.0
21654,22009,1.0
21633,22043,3.0
21695,22026,2.0
21633,22072,2.0
21932,22020,2.0
21842,22023,1.0
21683,22023,2.0
21671,22014,6.0
21842,22048,1.0
21803,21960,2.0
21786,22062,1.0
21723,21983,16.0
21925,22034,1.0
21779,21948,7.0
21702,21999,2.0
21831,22109,1.0
21685,22060,3.0
21831,22087,1.0
21820,22100,10.0
21843,22109,7.0
21896,21962,8.0
21932,22013,19.0
21641,22031,2.0
21668,21972,1.0
21667,21989,1.0
21876,22007,2.0
21836,22010,15.0
21682,22041,1.0
21668,22070,11.0
21876,22058,1.0
21932,22012,25.0
21668,22071,6.0
21613,22090,1.0
21890,21978,4.0
21857,21985,24.0
21777,21995,2.0
21914,21983,4.0
21810,22088,1.0
21733,21949,3.0
21731,21984,1.0
21716,21966,2.0
21886,21972,21.0
21782,22014,2.0
21697,22016,10.0
21829,21956,1.0
21653,22060,1.0
21809,21986,3.0
21638,22086,2.0
21652,22015,4.0
21754,22043,3.0
21944,22092,14.0
21772,22062,9.0
21772,21989,18.0
21772,21966,12.0
21711,22037,4.0
21906,21969,4.0
21906,22066,5.0
21906,21984,2.0
21737,22077,4.0
21675,21967,1.0
21891,22016,5.0
21758,22022,3.0
21907,22077,1.0
21796,21994,1.0
21787,21967,6.0
21771,21988,10.0
21890,22061,6.0
21730,22082,3.0
21643,22019,1.0
21806,21964,9.0
21715,22016,1.0
21731,22109,5.0
21678,21999,2.0
21604,22089,1.0
21625,22061,5.0
21763,21989,4.0
21756,21953,1.0
21842,21976,1.0
21811,22027,1.0
21842,22074,4.0
21756,22007,3.0
21727,22015,5.0
21772,22067,3.0
21756,21990,1.0
21763,22056,2.0
21619,21963,1.0
21695,22079,4.0
21695,22101,5.0
21695,22103,3.0
21879,21972,3.0
21879,22069,3.0
21671,22062,10.0
21671,22061,5.0
21844,22093,2.0
21633,21993,1.0
21748,21969,8.0
21668,22086,2.0
21844,22068,3.0
21733,22054,2.0
21779,21977,6.0
21609,22025,2.0
21821,22040,3.0
21821,22112,1.0
21799,21961,1.0
21645,22077,2.0
21869,22106,3.0
21710,21973,2.0
21730,21961,2.0
21635,21979,3.0
21635,22028,25.0
21925,22100,1.0
21809,21947,2.0
21914,22079,4.0
21811,22105,4.0
21771,22020,6.0
21835,22094,4.0
21863,22068,2.0
21733,22045,10.0
21863,22069,7.0
21859,21969,15.0
21929,21990,1.0
21620,22084,1.0
21625,22081,1.0
21776,22029,2.0
21769,21969,12.0
21896,22059,14.0
21896,22084,7.0
21799,21965,1.0
21629,22066,2.0
21741,22080,1.0
21799,22037,3.0
21799,21991,3.0
21817,21990,1.0
21769,22009,2.0
21799,22018,1.0
21896,22005,18.0
21779,21991,25.0
21623,22053,1.0
21911,21987,1.0
21811,22059,6.0
21811,22060,4.0
21811,21987,4.0
21811,22037,4.0
21811,22038,8.0
21811,22113,6.0
21811,22032,5.0
21700,21960,1.0
21811,21988,5.0
21811,21996,1.0
21811,22114,4.0
21811,22033,4.0
21811,22086,6.0
21811,22080,4.0
21811,22007,6.0
21779,22052,5.0
21913,21961,1.0
21680,22112,2.0
21719,21987,1.0
21848,21989,3.0
21731,22085,3.0
21618,22080,2.0
21914,22026,5.0
21752,22043,2.0
21796,22111,1.0
21741,22083,1.0
21690,22103,1.0
21854,22070,1.0
21620,22038,2.0
21713,21948,3.0
21853,22018,1.0
21853,22019,1.0
21609,22023,7.0
21765,22064,2.0
21825,22070,1.0
21770,22083,6.0
21824,22088,2.0
21771,22044,10.0
21914,22081,9.0
21806,21993,7.0
21859,22039,1.0
21652,22053,6.0
21727,22005,2.0
21637,22077,2.0
21715,21960,1.0
21803,21966,2.0
21728,22061,3.0
21646,21995,1.0
21695,22054,5.0
21630,22055,5.0
21726,22006,1.0
21874,22090,1.0
21694,21970,1.0
21825,22084,1.0
21607,21959,2.0
21601,21993,3.0
21718,21969,3.0
21718,21970,3.0
21757,22020,5.0
21875,22044,1.0
21926,22016,6.0
21741,22081,1.0
21856,21992,15.0
21681,22028,4.0
21892,22094,8.0
21841,21997,3.0
21733,21971,9.0
21825,22035,5.0
21873,22060,1.0
21625,22109,7.0
21787,21961,1.0
21703,21990,2.0
21703,22066,2.0
21826,22112,3.0
21769,22060,5.0
21769,22014,7.0
21625,22037,4.0
21643,22059,1.0
21836,22089,28.0
21833,22061,3.0
21717,22035,5.0
21621,21982,19.0
21621,21974,4.0
21619,22042,3.0
21717,22059,4.0
21876,22034,6.0
21936,22110,2.0
21834,21999,1.0
21834,22001,1.0
21674,22021,1.0
21696,22081,2.0
21652,22086,5.0
21696,22016,6.0
21756,21992,10.0
21756,22012,2.0
21909,22108,6.0
21803,21987,3.0
21806,22085,1.0
21791,21965,1.0
21771,22066,3.0
21805,21986,4.0
21786,21988,2.0
21718,22106,4.0
21933,21975,2.0
21869,21982,2.0
21869,22006,2.0
21869,22030,2.0
21869,21993,1.0
21869,22058,2.0
21907,22036,2.0
21907,22059,4.0
21907,22037,2.0
21907,21964,2.0
21907,22063,5.0
21907,21989,5.0
21907,21987,2.0
21750,21965,1.0
21641,22041,4.0
21731,21994,6.0
21925,22063,2.0
21925,22090,1.0
21786,21975,1.0
21748,22021,3.0
21841,22091,6.0
21674,22043,4.0
21748,21971,12.0
21659,21947,2.0
21771,21970,8.0
21905,22039,9.0
21806,22014,6.0
21737,21977,2.0
21737,22015,8.0
21724,22069,2.0
21620,22057,3.0
21881,22054,1.0
21881,22029,3.0
21786,22080,4.0
21881,22030,3.0
21881,21958,2.0
21881,21959,3.0
21881,22005,1.0
21881,21957,2.0
21859,21965,10.0
21765,21967,7.0
21875,21994,4.0
21791,22015,1.0
21804,22080,2.0
21840,22073,7.0
21826,21983,1.0
21828,21988,1.0
21928,22059,3.0
21615,22086,4.0
21761,21971,1.0
21909,22008,2.0
21656,21983,1.0
21892,22032,4.0
21697,22079,5.0
21737,21963,5.0
21656,22008,1.0
21790,21990,1.0
21875,22058,1.0
21835,22036,7.0
21758,22091,5.0
21674,22036,7.0
21798,21987,7.0
21926,22052,1.0
21926,22000,1.0
21763,22046,2.0
21804,21947,1.0
21739,22079,5.0
21915,21947,2.0
21785,21994,3.0
21638,21971,9.0
21779,21999,2.0
21732,22010,2.0
21732,22059,3.0
21806,21994,2.0
21836,22081,14.0
21936,22044,3.0
21609,21952,6.0
21609,22022,10.0
21826,22084,3.0
21934,22107,13.0
21840,22052,6.0
21624,21983,1.0
21657,21984,1.0
21730,22083,1.0
21884,22038,2.0
21872,22093,2.0
21792,22006,5.0
21729,21971,1.0
21627,21958,1.0
21907,22113,1.0
21888,22058,11.0
21733,22097,1.0
21820,21980,5.0
21884,21970,1.0
21811,22103,4.0
21749,21959,3.0
21705,22015,4.0
21932,21981,71.0
21705,22061,4.0
21932,22004,13.0
21817,22089,1.0
21715,22036,2.0
21703,22019,1.0
21836,21965,11.0
21817,22030,1.0
21643,22046,1.0
21681,22051,2.0
21842,22003,11.0
21922,22070,5.0
21905,21957,53.0
21842,22027,2.0
21619,22034,2.0
21905,22006,28.0
21720,22084,10.0
21686,22088,3.0
21652,22077,2.0
21727,21965,7.0
21905,21982,48.0
21763,22006,2.0
21778,21986,4.0
21607,21993,7.0
21652,21969,1.0
21890,22016,6.0
21843,22012,2.0
21763,22085,9.0
21765,22065,1.0
21806,21987,7.0
21744,22045,1.0
21784,22067,4.0
21765,22085,1.0
21723,22004,13.0
21762,22009,6.0
21705,22082,1.0
21728,21960,3.0
21728,22079,2.0
21922,21996,3.0
21667,22065,5.0
21625,21947,5.0
21892,21993,10.0
21786,22104,1.0
21928,22060,3.0
21708,22060,1.0
21819,22041,10.0
21638,22047,6.0
21899,22071,3.0
21732,22061,2.0
21811,22041,5.0
21732,22012,1.0
21811,21982,33.0
21811,21995,2.0
21667,21962,11.0
21811,22003,3.0
21767,21961,2.0
21741,21965,2.0
21820,22014,1.0
21857,22036,19.0
21753,22107,6.0
21782,21992,1.0
21782,21993,5.0
21658,22065,4.0
21834,22094,8.0
21784,21989,5.0
21859,21995,3.0
21859,22042,5.0
21892,21956,1.0
21892,22028,1.0
21607,22012,2.0
21710,21967,3.0
21710,21993,3.0
21799,21987,4.0
21862,22107,5.0
21750,22011,3.0
21807,22042,3.0
21675,22042,1.0
21843,22089,3.0
21795,22028,1.0
21795,21958,3.0
21720,22046,2.0
21795,21956,1.0
21795,22031,1.0
21795,22007,3.0
21795,22030,1.0
21795,21957,2.0
21795,21981,2.0
21795,21986,1.0
21795,21960,1.0
21795,21989,5.0
21795,22056,2.0
21795,22009,1.0
21795,21963,1.0
21795,21992,2.0
21783,22008,17.0
21834,22007,2.0
21769,21996,5.0
21892,22061,16.0
21834,22095,10.0
21892,22063,14.0
21892,21964,19.0
21769,22012,4.0
21786,22054,1.0
21820,22054,1.0
21820,22039,3.0
21783,22048,1.0
21820,22007,2.0
21834,22016,3.0
21820,22030,2.0
21820,22006,1.0
21820,21959,1.0
21786,21989,1.0
21834,22062,2.0
21710,21986,10.0
21674,22037,5.0
21731,21970,5.0
21763,21999,4.0
21693,22007,1.0
21914,21979,3.0
21787,22041,9.0
21620,22051,1.0
21888,22053,1.0
21832,22087,1.0
21627,22108,4.0
21926,21972,5.0
21836,22057,9.0
21779,22058,24.0
21840,22067,5.0
21843,22036,1.0
21645,22045,6.0
21833,22065,1.0
21784,22087,3.0
21782,22053,5.0
21635,21997,5.0
21654,22109,1.0
21824,21957,3.0
21824,22006,2.0
21671,21967,8.0
21749,22082,1.0
21671,21966,4.0
21778,22014,1.0
21697,22059,4.0
21857,22058,14.0
21907,21992,3.0
21774,22040,1.0
21890,22043,5.0
21817,22012,7.0
21772,22108,3.0
21805,22062,5.0
21607,22058,2.0
21899,21965,9.0
21770,22042,4.0
21888,22105,5.0
21840,21964,4.0
21740,21963,7.0
21715,21990,1.0
21850,22107,2.0
21783,21989,10.0
21637,22022,1.0
21637,22041,2.0
21637,22087,2.0
21748,21996,5.0
21811,22093,4.0
21686,22069,5.0
21617,22067,1.0
21674,22013,4.0
21688,22071,5.0
21875,22089,4.0
21653,22044,4.0
21918,21948,10.0
21630,22037,6.0
21925,22107,1.0
21660,21994,1.0
21633,21947,3.0
21609,21954,7.0
21771,21996,6.0
21797,21993,7.0
21674,21989,2.0
21710,22036,14.0
21892,22088,21.0
21629,22113,2.0
21696,22056,4.0
21899,22095,5.0
21840,22064,7.0
21659,21987,1.0
21650,21986,2.0
21927,22084,1.0
21840,22035,5.0
21763,22101,1.0
21754,22021,1.0
21926,22084,3.0
21770,22106,1.0
21723,21979,1.0
21723,22051,1.0
21666,22014,11.0
21630,22007,3.0
21783,21984,13.0
21862,22023,1.0
21624,22011,2.0
21624,22069,2.0
21624,22060,2.0
21846,22087,3.0
21718,22012,12.0
21607,22068,3.0
21607,22093,9.0
21621,21987,17.0
21859,22067,4.0
21797,22017,5.0
21925,22055,2.0
21925,21959,1.0
21925,21983,3.0
21925,22032,1.0
21826,22031,3.0
21697,21990,6.0
21836,21963,13.0
21734,22082,2.0
21723,21986,4.0
21775,22039,1.0
21734,22055,2.0
21940,21984,10.0
21888,22010,11.0
21793,21958,7.0
21793,21985,3.0
21750,22059,1.0
21723,21960,11.0
21723,21965,3.0
21723,21961,5.0
21723,22038,5.0
21723,22033,4.0
21833,22087,3.0
21741,21987,3.0
21754,21993,3.0
21630,22031,4.0
21753,22022,1.0
21905,22014,13.0
21905,21962,19.0
21647,21998,1.0
21890,21956,2.0
21647,22064,8.0
21647,21970,4.0
21647,22017,16.0
21601,22061,3.0
21856,22008,5.0
21776,22052,1.0
21926,22005,5.0
21741,22016,2.0
21786,22022,5.0
21786,21949,3.0
21786,21950,3.0
21786,22017,1.0
21786,22012,2.0
21741,22009,2.0
21913,21994,6.0
21845,22082,2.0
21845,22042,1.0
21804,22089,1.0
21845,21969,1.0
21845,22040,1.0
21778,22112,8.0
21748,22052,4.0
21686,22024,1.0
21748,21998,3.0
21898,22024,8.0
21673,21988,2.0
21841,22111,2.0
21763,22110,1.0
21713,21947,8.0
21932,22060,17.0
21752,22092,3.0
21772,22064,23.0
21927,22114,1.0
21927,21994,1.0
21833,22014,1.0
21833,21967,8.0
21777,22014,1.0
21777,22061,1.0
21907,22088,3.0
21761,22056,2.0
21728,21964,2.0
21769,21986,4.0
21786,22038,2.0
21890,21998,3.0
21645,22113,7.0
21892,21948,4.0
21819,22091,2.0
21621,22084,4.0
21715,22011,2.0
21802,22018,1.0
21642,21985,12.0
21783,22076,6.0
21653,22077,4.0
21653,22101,2.0
21871,22100,1.0
21653,21960,1.0
21653,21984,2.0
21653,21993,4.0
21653,22010,1.0
21653,21968,2.0
21653,22081,2.0
21913,21964,6.0
21653,22006,1.0
21653,21957,1.0
21653,22041,5.0
21653,22040,8.0
21653,22107,4.0
21850,22082,3.0
21850,22039,3.0
21850,22065,1.0
21850,21962,1.0
21811,21963,1.0
21850,22012,3.0
21850,21967,1.0
21850,22059,3.0
21850,21989,2.0
21686,22091,2.0
21805,22009,2.0
21850,22112,1.0
21850,22011,2.0
21785,22113,6.0
21696,22077,2.0
21732,22073,2.0
21730,22008,6.0
21906,22065,2.0
21778,22060,2.0
21637,21955,1.0
21748,21955,1.0
21637,21996,1.0
21637,22029,1.0
21637,22097,1.0
21609,22098,11.0
21866,22082,1.0
21835,22070,3.0
21836,22034,9.0
21921,22042,2.0
21784,22020,3.0
21727,22069,8.0
21670,22109,3.0
21787,21973,2.0
21820,22088,4.0
21640,21987,1.0
21630,22008,4.0
21888,22088,15.0
21667,21961,4.0
21667,21985,4.0
21667,22033,1.0
21806,22006,8.0
21836,22058,16.0
21811,21979,2.0
21739,21979,5.0
21747,21959,3.0
21747,21981,3.0
21710,22037,9.0
21721,22045,1.0
21826,22111,2.0
21834,22065,2.0
21806,22019,2.0
21647,22043,4.0
21717,22015,2.0
21678,22099,2.0
21671,22057,22.0
21717,22040,8.0
21765,22088,2.0
21686,21968,3.0
21765,22112,4.0
21791,22088,2.0
21844,22110,1.0
21844,22092,3.0
21695,22008,3.0
21752,22060,6.0
21791,22112,1.0
21728,22085,1.0
21790,22085,2.0
21715,22035,1.0
21715,22038,4.0
21715,22059,3.0
21715,22083,6.0
21932,22039,10.0
21715,22068,1.0
21857,22112,4.0
21718,22005,12.0
21857,22090,6.0
21840,22099,1.0
21913,21983,4.0
21836,22084,13.0
21931,22106,6.0
21674,22068,1.0
21820,21952,3.0
21932,22090,1.0
21737,22009,8.0
21720,22075,1.0
21767,22013,1.0
21642,22009,10.0
21779,21966,13.0
21629,21964,2.0
21629,22037,1.0
21906,22105,2.0
21791,21984,3.0
21792,22084,3.0
21791,22061,2.0
21791,21986,1.0
21693,22035,4.0
21697,22082,4.0
21642,22039,11.0
21732,22070,1.0
21740,21960,5.0
21740,22032,8.0
21740,22042,1.0
21740,21961,4.0
21740,22058,7.0
21850,22113,1.0
21740,22016,4.0
21740,22057,5.0
21705,22092,3.0
21770,22035,1.0
21667,22034,8.0
21798,22060,6.0
21675,21995,2.0
21934,22074,2.0
21934,21948,2.0
21737,22004,3.0
21695,22058,6.0
21823,22057,17.0
21765,22010,3.0
21675,22016,3.0
21674,21991,4.0
21681,21968,2.0
21708,22042,2.0
21708,21992,1.0
21708,22092,1.0
21708,22112,1.0
21708,22043,1.0
21607,22096,4.0
21680,22038,6.0
21675,22017,1.0
21731,22065,4.0
21618,22070,2.0
21690,22039,2.0
21690,22074,4.0
21784,21958,3.0
21881,22111,1.0
21635,22027,4.0
21844,21966,1.0
21914,21976,3.0
21635,22075,5.0
21690,22097,2.0
21733,22046,2.0
21823,22054,10.0
21823,21981,4.0
21635,22100,2.0
21705,22017,3.0
21678,22024,3.0
21782,22069,5.0
21811,21994,6.0
21761,21994,1.0
21725,22033,1.0
21820,22038,3.0
21725,22083,1.0
21767,22102,2.0
21647,21994,2.0
21907,22028,2.0
21647,21968,3.0
21871,22013,8.0
21679,21957,2.0
21919,21957,5.0
21919,21959,7.0
21775,22019,1.0
21717,22011,8.0
21679,21982,4.0
21679,22005,1.0
21679,22004,1.0
21714,21972,2.0
21613,22042,1.0
21613,21994,2.0
21836,22030,11.0
21731,22044,2.0
21697,22083,3.0
21842,22034,11.0
21752,21973,1.0
21823,22017,2.0
21697,22086,3.0
21823,22058,17.0
21728,22040,3.0
21697,22064,6.0
21697,22045,1.0
21823,22063,3.0
21697,22068,3.0
21823,22043,1.0
21823,22039,2.0
21633,22015,4.0
21823,21994,3.0
21823,22016,3.0
21697,21949,2.0
21614,22016,2.0
21823,21971,3.0
21614,21996,1.0
21697,22040,18.0
21842,21962,12.0
21823,21972,1.0
21720,22094,7.0
21805,22044,2.0
21885,22089,4.0
21819,22092,1.0
21917,22055,2.0
21917,22060,1.0
21805,22013,1.0
21840,22005,7.0
21896,22083,4.0
21702,22114,3.0
21896,21948,3.0
21907,22040,1.0
21654,22052,1.0
21836,21959,6.0
21709,21949,6.0
21753,22090,4.0
21754,22094,3.0
21632,21967,3.0
21654,21987,3.0
21940,22056,7.0
21771,21968,4.0
21714,22109,1.0
21832,21960,1.0
21671,22005,20.0
21671,21957,16.0
21671,21981,27.0
21607,22045,3.0
21843,21994,2.0
21717,22032,7.0
21717,21983,6.0
21843,22065,2.0
21772,22036,14.0
21905,22007,8.0
21905,21960,9.0
21697,22010,4.0
21690,22098,10.0
21772,21964,21.0
21685,22039,1.0
21601,22110,6.0
21721,22094,1.0
21668,22048,1.0
21711,22079,4.0
21668,22112,4.0
21784,22070,2.0
21782,21970,3.0
21935,22108,1.0
21772,22106,3.0
21706,22075,1.0
21817,22095,1.0
21688,22074,2.0
21862,22065,11.0
21853,21953,1.0
21761,22107,1.0
21926,21993,2.0
21913,21972,3.0
21913,22019,8.0
21778,22079,1.0
21913,22043,8.0
21778,22059,3.0
21615,22055,1.0
21778,21960,1.0
21778,22006,1.0
21778,22034,1.0
21778,22057,1.0
21811,22058,7.0
21669,21995,1.0
21732,21991,3.0
21732,22064,1.0
21678,22046,4.0
21826,22019,3.0
21927,22091,1.0
21785,22057,1.0
21813,22109,4.0
21881,22086,2.0
21737,22067,5.0
21765,21989,3.0
21635,22096,6.0
21782,22098,1.0
21909,22088,1.0
21621,22089,6.0
21906,22109,2.0
21848,22099,2.0
21906,22090,6.0
21787,22060,7.0
21628,22062,2.0
21926,22109,6.0
21798,22110,5.0
21815,21983,1.0
21750,22111,4.0
21805,21996,2.0
21779,22072,5.0
21843,22060,1.0
21701,21987,1.0
21871,22035,6.0
21871,22066,13.0
21809,22085,2.0
21805,22021,1.0
21815,21998,4.0
21710,22015,8.0
21892,21996,3.0
21608,22098,1.0
21645,21950,4.0
21764,21970,1.0
21625,21970,4.0
21802,22108,1.0
21936,22090,2.0
21645,22071,5.0
21797,22016,3.0
21705,22086,2.0
21780,21993,1.0
21625,21969,1.0
21737,22100,3.0
21856,22042,4.0
21931,22088,7.0
21787,22106,1.0
21662,22107,3.0
21874,22039,1.0
21823,22014,3.0
21645,22068,6.0
21630,22004,2.0
21709,22073,11.0
21860,22051,1.0
21630,22051,2.0
21625,22069,2.0
21619,21972,2.0
21917,22090,1.0
21764,22022,5.0
21737,21997,2.0
21710,22000,4.0
21792,22094,1.0
21825,22086,2.0
21776,22090,1.0
21878,22015,1.0
21810,22091,1.0
21718,21968,6.0
21888,21973,1.0
21718,21994,3.0
21879,21974,1.0
21931,21998,2.0
21740,22035,3.0
21668,22040,5.0
21890,22040,6.0
21875,21967,2.0
21609,22099,21.0
21633,21969,3.0
21786,22070,5.0
21903,22019,1.0
21667,21987,5.0
21630,22001,4.0
21939,21966,2.0
21944,22095,7.0
21668,22054,1.0
21668,22078,1.0
21668,22013,1.0
21715,21996,1.0
21933,21952,1.0
21890,21977,1.0
21741,21977,2.0
21737,21957,10.0
21671,22089,1.0
21936,22063,2.0
21671,22055,23.0
21797,21990,7.0
21797,21961,8.0
21792,22042,2.0
21905,22058,18.0
21905,22035,11.0
21905,21991,9.0
21905,22010,18.0
21905,21983,19.0
21905,22033,10.0
21905,22018,6.0
21905,22031,14.0
21905,21961,13.0
21905,22030,33.0
21905,21963,10.0
21905,22038,2.0
21905,22029,64.0
21905,22009,10.0
21905,21964,11.0
21905,21990,4.0
21905,22061,8.0
21815,22026,3.0
21820,22052,2.0
21764,22113,2.0
21779,22075,6.0
21708,22093,1.0
21796,21947,1.0
21668,22087,3.0
21914,22051,5.0
21713,22019,5.0
21907,22086,2.0
21881,21960,2.0
21821,21994,2.0
21821,21969,2.0
21905,22032,8.0
21905,22053,48.0
21752,22056,1.0
21905,22054,21.0
21855,22090,1.0
