user,catg,delta_times
3753,21609,1.0
3753,21753,2.0
3753,21728,1.0
3753,21842,1.0
3754,21727,6.0
3754,21779,3.0
3754,21709,1.0
3754,21879,2.0
3754,21748,1.0
3754,21763,1.0
3754,21714,1.0
3754,21913,1.0
3754,21753,1.0
3754,21932,4.0
3754,21944,8.0
3754,21786,1.0
3754,21640,1.0
3754,21733,1.0
3754,21784,1.0
3754,21635,1.0
3754,21666,1.0
3754,21899,1.0
3754,21713,1.0
3754,21710,1.0
3755,21944,2.0
3755,21635,1.0
3756,21944,7.0
3756,21723,1.0
3756,21757,1.0
3756,21625,1.0
3756,21753,1.0
3756,21635,1.0
3756,21666,1.0
3757,21835,1.0
3757,21763,2.0
3757,21871,2.0
3757,21783,1.0
3757,21640,1.0
3757,21630,1.0
3757,21653,2.0
3757,21820,2.0
3757,21666,1.0
3757,21779,1.0
3757,21625,1.0
3757,21730,4.0
3757,21680,1.0
3757,21913,1.0
3757,21713,1.0
3758,21609,1.0
3758,21944,1.0
3759,21769,3.0
3759,21898,9.0
3759,21635,1.0
3759,21752,1.0
3759,21835,1.0
3759,21799,1.0
3759,21609,39.0
3759,21933,11.0
3759,21779,2.0
3759,21918,25.0
3759,21886,1.0
3759,21783,8.0
3759,21842,1.0
3759,21782,1.0
3759,21666,3.0
3759,21840,2.0
3759,21914,1.0
3759,21820,1.0
3760,21635,8.0
3760,21859,1.0
3760,21630,1.0
3760,21820,3.0
3760,21887,3.0
3760,21919,1.0
3760,21609,1.0
3760,21928,1.0
3760,21944,1.0
3760,21798,1.0
3761,21688,1.0
3761,21757,1.0
3761,21733,1.0
3761,21820,1.0
3761,21842,1.0
3761,21635,1.0
3761,21914,2.0
3761,21815,1.0
3761,21645,3.0
3761,21763,1.0
3761,21891,1.0
3761,21659,1.0
3761,21678,1.0
3761,21841,1.0
3762,21609,4.0
3762,21635,2.0
3762,21918,2.0
3762,21753,2.0
3763,21898,8.0
3763,21820,1.0
3763,21609,4.0
3763,21753,19.0
3763,21779,7.0
3763,21886,1.0
3763,21918,1.0
3763,21635,2.0
3763,21806,1.0
3763,21783,1.0
3764,21710,1.0
3764,21667,1.0
3764,21635,18.0
3764,21891,1.0
3764,21757,2.0
3764,21934,2.0
3764,21783,1.0
3764,21787,2.0
3764,21835,5.0
3764,21771,1.0
3764,21944,4.0
3764,21681,1.0
3764,21713,1.0
3764,21688,8.0
3764,21820,6.0
3764,21779,2.0
3764,21892,1.0
3764,21834,2.0
3764,21654,2.0
3764,21630,2.0
3764,21633,3.0
3764,21914,3.0
3764,21697,1.0
3764,21690,3.0
3764,21720,1.0
3764,21798,1.0
3764,21815,1.0
3764,21918,1.0
3764,21832,2.0
3764,21666,1.0
3765,21609,1.0
3765,21933,18.0
3765,21836,1.0
3765,21892,1.0
3765,21667,1.0
3765,21678,2.0
3765,21720,1.0
3765,21879,2.0
3765,21635,3.0
3765,21842,2.0
3765,21857,3.0
3765,21881,1.0
3765,21693,1.0
3766,21820,3.0
3766,21688,2.0
3766,21635,1.0
3766,21944,3.0
3766,21898,3.0
3766,21678,1.0
3766,21710,1.0
3766,21786,1.0
3766,21740,1.0
3766,21886,1.0
3766,21638,2.0
3766,21640,1.0
3766,21737,1.0
3766,21609,1.0
3767,21635,9.0
3767,21815,1.0
3767,21934,1.0
3768,21933,9.0
3768,21896,4.0
3768,21886,7.0
3768,21820,2.0
3768,21934,3.0
3768,21918,2.0
3768,21823,2.0
3768,21635,1.0
3768,21686,2.0
3768,21721,1.0
3769,21918,1.0
3770,21898,3.0
3770,21609,2.0
3770,21635,3.0
3770,21723,27.0
3770,21759,1.0
3770,21666,2.0
3770,21820,1.0
3771,21635,79.0
3771,21609,1.0
3772,21944,8.0
3772,21779,2.0
3772,21619,1.0
3772,21879,1.0
3772,21609,1.0
3773,21635,4.0
3773,21940,2.0
3773,21731,1.0
3773,21944,2.0
3773,21753,1.0
3774,21879,1.0
3774,21666,5.0
3774,21748,2.0
3774,21909,2.0
3774,21835,1.0
3774,21892,4.0
3774,21898,3.0
3774,21710,1.0
3774,21645,1.0
3774,21697,3.0
3774,21688,11.0
3774,21836,6.0
3774,21734,2.0
3774,21862,5.0
3774,21728,1.0
3774,21820,3.0
3774,21932,2.0
3774,21635,6.0
3774,21739,2.0
3774,21930,1.0
3774,21642,1.0
3774,21753,1.0
3774,21667,2.0
3774,21863,1.0
3774,21621,1.0
3774,21686,1.0
3774,21811,2.0
3774,21814,1.0
3774,21733,1.0
3774,21914,1.0
3774,21891,2.0
3774,21678,1.0
3774,21609,3.0
3774,21931,1.0
3774,21856,1.0
3774,21737,2.0
3774,21769,1.0
3774,21842,1.0
3774,21749,1.0
3774,21786,1.0
3774,21608,1.0
3774,21784,1.0
3774,21918,1.0
3775,21723,12.0
3775,21934,1.0
3775,21688,2.0
3775,21675,1.0
3775,21740,1.0
3775,21875,1.0
3775,21635,3.0
3775,21710,1.0
3775,21753,2.0
3775,21609,2.0
3775,21944,2.0
3775,21772,1.0
3775,21898,2.0
3775,21784,1.0
3775,21667,1.0
3775,21805,1.0
3775,21825,1.0
3775,21826,1.0
3776,21840,2.0
3776,21944,2.0
3776,21925,1.0
3776,21635,4.0
3776,21642,1.0
3776,21710,3.0
3776,21871,4.0
3776,21607,2.0
3776,21653,1.0
3776,21718,4.0
3777,21890,10.0
3777,21779,1.0
3777,21635,1.0
3777,21674,2.0
3777,21879,1.0
3777,21842,1.0
3777,21737,1.0
3777,21688,5.0
3777,21836,1.0
3777,21681,1.0
3777,21814,1.0
3778,21886,2.0
3778,21787,1.0
3778,21933,3.0
3778,21879,4.0
3778,21678,1.0
3778,21741,1.0
3778,21720,2.0
3778,21659,1.0
3778,21753,1.0
3778,21899,1.0
3778,21934,1.0
3778,21763,1.0
3779,21898,1.0
3779,21892,1.0
3779,21710,1.0
3779,21914,1.0
3779,21862,2.0
3779,21662,1.0
3779,21784,3.0
3779,21771,1.0
3779,21607,1.0
3779,21797,1.0
3779,21815,1.0
3780,21944,3.0
3780,21779,3.0
3780,21688,4.0
3780,21609,4.0
3780,21898,2.0
3780,21678,1.0
3780,21653,1.0
3780,21918,2.0
3780,21914,3.0
3780,21835,1.0
3780,21913,1.0
3780,21674,1.0
3781,21772,1.0
3781,21678,2.0
3781,21753,30.0
3781,21914,2.0
3781,21666,1.0
3781,21820,1.0
3781,21815,1.0
3781,21615,1.0
3782,21820,2.0
3782,21666,4.0
3782,21733,2.0
3782,21857,18.0
3782,21922,1.0
3782,21862,2.0
3782,21763,5.0
3782,21944,3.0
3782,21879,2.0
3782,21834,1.0
3782,21888,1.0
3782,21674,1.0
3782,21909,2.0
3782,21754,1.0
3782,21934,14.0
3782,21638,1.0
3782,21630,2.0
3782,21819,1.0
3782,21635,3.0
3782,21770,1.0
3782,21890,3.0
3782,21928,1.0
3782,21891,4.0
3782,21739,1.0
3782,21815,4.0
3782,21740,1.0
3782,21752,1.0
3782,21705,1.0
3782,21913,1.0
3783,21886,7.0
3783,21769,3.0
3783,21811,3.0
3783,21896,1.0
3783,21871,2.0
3783,21898,7.0
3783,21890,1.0
3783,21816,4.0
3783,21609,2.0
3783,21678,1.0
3783,21767,1.0
3783,21815,2.0
3783,21756,1.0
3783,21797,1.0
3783,21779,2.0
3783,21840,1.0
3783,21630,1.0
3783,21862,1.0
3783,21909,1.0
3783,21737,1.0
3784,21696,1.0
3784,21635,23.0
3784,21842,1.0
3784,21899,2.0
3784,21835,3.0
3784,21753,29.0
3784,21647,25.0
3784,21733,1.0
3784,21918,3.0
3784,21871,3.0
3784,21806,2.0
3784,21688,1.0
3784,21862,1.0
3784,21810,1.0
3784,21886,1.0
3785,21934,2.0
3785,21718,6.0
3785,21635,8.0
3785,21799,4.0
3785,21879,2.0
3785,21875,2.0
3785,21737,1.0
3785,21792,2.0
3785,21813,4.0
3785,21609,17.0
3785,21667,1.0
3785,21826,1.0
3785,21710,10.0
3785,21688,3.0
3785,21772,1.0
3785,21753,11.0
3785,21928,1.0
3785,21944,1.0
3785,21779,2.0
3785,21787,1.0
3785,21639,1.0
3785,21840,1.0
3785,21601,1.0
3785,21678,2.0
3785,21809,2.0
3785,21835,1.0
3785,21621,1.0
3785,21653,1.0
3785,21733,1.0
3785,21680,1.0
3786,21731,1.0
3786,21851,5.0
3786,21666,1.0
3786,21842,7.0
3786,21678,1.0
3786,21635,2.0
3786,21944,1.0
3786,21843,1.0
3786,21782,1.0
3787,21609,15.0
3787,21804,1.0
3787,21779,1.0
3787,21666,1.0
3787,21764,1.0
3787,21898,4.0
3787,21886,1.0
3787,21635,8.0
3788,21753,17.0
3788,21819,1.0
3788,21944,3.0
3788,21815,1.0
3788,21899,1.0
3788,21892,1.0
3788,21932,2.0
3788,21871,1.0
3789,21932,2.0
3789,21918,4.0
3789,21898,1.0
3789,21836,5.0
3789,21688,4.0
3789,21640,1.0
3789,21635,23.0
3789,21811,1.0
3789,21654,6.0
3789,21666,3.0
3789,21820,1.0
3789,21886,1.0
3789,21633,1.0
3789,21753,1.0
3789,21645,1.0
3789,21690,2.0
3789,21771,1.0
3789,21737,1.0
3790,21739,14.0
3790,21817,1.0
3790,21732,1.0
3790,21879,1.0
3790,21710,2.0
3790,21659,1.0
3790,21635,2.0
3790,21688,5.0
3790,21787,1.0
3790,21892,1.0
3790,21944,1.0
3790,21934,1.0
3790,21939,5.0
3790,21842,1.0
3790,21870,1.0
3790,21862,1.0
3790,21899,1.0
3790,21645,1.0
3791,21748,4.0
3791,21786,1.0
3791,21609,8.0
3791,21886,7.0
3791,21739,49.0
3791,21787,2.0
3791,21820,7.0
3791,21688,9.0
3791,21933,9.0
3791,21842,1.0
3791,21873,5.0
3791,21709,1.0
3791,21645,22.0
3791,21737,1.0
3791,21817,1.0
3791,21779,2.0
3791,21898,8.0
3791,21833,1.0
3791,21944,2.0
3791,21816,1.0
3791,21695,5.0
3791,21625,1.0
3791,21798,1.0
3791,21857,5.0
3791,21635,6.0
3791,21863,1.0
3791,21621,2.0
3791,21753,2.0
3791,21693,1.0
3791,21766,1.0
3791,21836,1.0
3791,21678,2.0
3792,21609,1.0
3793,21668,1.0
3793,21763,1.0
3793,21779,1.0
3794,21609,2.0
3794,21635,4.0
3794,21621,1.0
3794,21934,2.0
3794,21834,1.0
3794,21779,1.0
3794,21914,1.0
3794,21886,1.0
3794,21630,1.0
3794,21835,1.0
3795,21783,7.0
3795,21815,1.0
3795,21914,4.0
3795,21754,1.0
3795,21727,3.0
3795,21885,1.0
3795,21607,1.0
3795,21892,1.0
3795,21635,1.0
3795,21695,3.0
3795,21939,4.0
3795,21886,4.0
3795,21888,1.0
3795,21899,2.0
3795,21820,1.0
3795,21879,1.0
3795,21763,1.0
3795,21630,1.0
3795,21944,1.0
3796,21739,2.0
3797,21903,1.0
3798,21635,7.0
3798,21835,4.0
3798,21769,1.0
3798,21696,2.0
3798,21763,1.0
3798,21815,1.0
3798,21753,2.0
3798,21783,2.0
3798,21666,1.0
3798,21831,2.0
3798,21918,1.0
3798,21842,1.0
3798,21894,1.0
3798,21944,1.0
3798,21867,1.0
3799,21918,2.0
3799,21635,3.0
3799,21836,1.0
3799,21688,1.0
3799,21753,4.0
3799,21806,2.0
3800,21944,2.0
3800,21652,1.0
3800,21740,1.0
3800,21666,1.0
3800,21871,3.0
3800,21862,1.0
3800,21798,1.0
3800,21778,1.0
3800,21688,1.0
3801,21886,1.0
3802,21843,1.0
3802,21753,4.0
3802,21842,1.0
3802,21635,4.0
3802,21688,3.0
3802,21653,1.0
3803,21635,6.0
3803,21783,18.0
3803,21944,2.0
3803,21638,13.0
3803,21688,7.0
3803,21879,1.0
3803,21862,1.0
3803,21779,2.0
3803,21609,1.0
3803,21666,2.0
3803,21757,1.0
3803,21708,1.0
3803,21775,1.0
3803,21854,1.0
3803,21668,1.0
3804,21635,1.0
3804,21609,2.0
3804,21886,1.0
3805,21753,9.0
3805,21772,3.0
3805,21688,2.0
3805,21923,1.0
3806,21944,2.0
3806,21635,3.0
3806,21752,1.0
3806,21668,1.0
3806,21757,1.0
3806,21898,1.0
3806,21798,1.0
3807,21862,6.0
3807,21659,4.0
3807,21754,1.0
3807,21720,1.0
3807,21619,2.0
3807,21635,3.0
3807,21678,1.0
3807,21756,1.0
3807,21609,5.0
3807,21899,1.0
3807,21834,1.0
3807,21764,1.0
3807,21914,1.0
3807,21642,4.0
3807,21786,1.0
3807,21771,1.0
3807,21898,3.0
3807,21638,1.0
3807,21733,1.0
3807,21819,1.0
3807,21918,1.0
3807,21779,2.0
3807,21890,2.0
3807,21826,5.0
3807,21695,1.0
3807,21886,2.0
3807,21944,2.0
3807,21820,1.0
3807,21718,1.0
3807,21732,1.0
3807,21767,1.0
3807,21763,1.0
3807,21662,1.0
3807,21842,1.0
3807,21777,1.0
3807,21645,1.0
3807,21815,1.0
3808,21638,1.0
3808,21934,1.0
3808,21635,3.0
3808,21763,1.0
3808,21885,1.0
3808,21944,1.0
3808,21710,1.0
3808,21733,2.0
3808,21688,1.0
3808,21739,1.0
3808,21765,1.0
3808,21879,1.0
3808,21899,1.0
3808,21625,1.0
3808,21935,1.0
3809,21763,1.0
3810,21944,5.0
3810,21635,9.0
3810,21857,10.0
3810,21609,1.0
3810,21779,2.0
3810,21668,1.0
3811,21820,7.0
3811,21635,6.0
3811,21944,2.0
3811,21797,1.0
3811,21659,1.0
3811,21886,1.0
3811,21718,1.0
3812,21635,7.0
3812,21753,11.0
3812,21811,1.0
3812,21820,1.0
3812,21933,27.0
3812,21888,1.0
3812,21609,2.0
3812,21840,1.0
3812,21906,1.0
3812,21886,2.0
3812,21769,1.0
3812,21939,2.0
3812,21678,2.0
3812,21932,2.0
3812,21642,1.0
3812,21688,3.0
3812,21887,1.0
3812,21786,1.0
3812,21885,2.0
3812,21763,1.0
3812,21621,1.0
3812,21764,1.0
3812,21815,1.0
3812,21934,1.0
3812,21816,2.0
3812,21702,1.0
3813,21680,1.0
3813,21944,1.0
3813,21835,1.0
3813,21713,1.0
3813,21886,1.0
3814,21635,2.0
3814,21752,1.0
3814,21728,1.0
3814,21944,1.0
3814,21678,2.0
3814,21879,1.0
3814,21886,3.0
3814,21798,2.0
3814,21783,1.0
3815,21737,1.0
3815,21730,1.0
3815,21678,2.0
3815,21804,1.0
3815,21826,2.0
3815,21733,3.0
3815,21820,1.0
3815,21862,2.0
3815,21934,7.0
3815,21842,1.0
3815,21635,1.0
3815,21718,1.0
3815,21618,1.0
3815,21890,1.0
3815,21609,4.0
3815,21710,3.0
3815,21639,2.0
3816,21640,1.0
3816,21842,8.0
3816,21635,10.0
3816,21824,1.0
3816,21934,4.0
3816,21914,1.0
3816,21678,2.0
3816,21833,1.0
3816,21820,1.0
3816,21898,1.0
3816,21779,1.0
3816,21936,2.0
3816,21871,1.0
3816,21674,1.0
3816,21748,1.0
3816,21757,1.0
3816,21817,3.0
3816,21723,2.0
3816,21642,5.0
3816,21641,1.0
3816,21944,1.0
3816,21643,1.0
3816,21891,1.0
3816,21763,1.0
3816,21840,1.0
3816,21669,1.0
3816,21862,1.0
3816,21899,1.0
3816,21805,1.0
3817,21635,1.0
3817,21674,1.0
3817,21892,1.0
3818,21936,19.0
3818,21757,1.0
3818,21862,1.0
3818,21666,3.0
3818,21695,4.0
3818,21944,1.0
3818,21686,1.0
3818,21886,1.0
3818,21637,4.0
3818,21638,1.0
3819,21886,1.0
3819,21635,5.0
3819,21944,2.0
3819,21609,1.0
3819,21732,1.0
3819,21934,2.0
3819,21933,3.0
3820,21609,1.0
3821,21786,1.0
3821,21944,3.0
3821,21635,4.0
3821,21609,1.0
3821,21763,1.0
3821,21812,1.0
3821,21782,1.0
3821,21678,1.0
3822,21635,8.0
3822,21645,1.0
3822,21666,1.0
3822,21715,1.0
3822,21944,2.0
3823,21899,3.0
3823,21609,3.0
3823,21898,2.0
3823,21635,5.0
3823,21727,2.0
3823,21918,1.0
3823,21914,2.0
3823,21728,1.0
3823,21762,1.0
3823,21688,3.0
3823,21678,1.0
3823,21630,1.0
3823,21752,1.0
3824,21609,6.0
3824,21836,1.0
3824,21635,8.0
3824,21835,2.0
3824,21730,1.0
3824,21752,1.0
3824,21944,2.0
3824,21886,2.0
3824,21871,1.0
3824,21783,1.0
3825,21738,5.0
3825,21771,1.0
3825,21688,1.0
3825,21678,1.0
3825,21690,1.0
3826,21709,3.0
3826,21896,23.0
3826,21933,36.0
3826,21843,1.0
3826,21688,13.0
3826,21635,14.0
3826,21630,5.0
3826,21815,4.0
3826,21820,2.0
3826,21842,3.0
3826,21899,5.0
3826,21934,1.0
3826,21675,1.0
3826,21785,1.0
3826,21888,1.0
3826,21886,41.0
3826,21918,5.0
3826,21835,1.0
3826,21748,3.0
3826,21783,1.0
3826,21811,1.0
3826,21769,1.0
3826,21944,4.0
3826,21779,2.0
3826,21678,1.0
3827,21666,1.0
3827,21918,1.0
3827,21944,2.0
3827,21739,1.0
3827,21763,1.0
3827,21886,3.0
3827,21753,1.0
3827,21630,1.0
3828,21635,1.0
3828,21871,8.0
3828,21609,9.0
3828,21653,1.0
3828,21666,2.0
3828,21727,2.0
3828,21886,1.0
3829,21740,1.0
3829,21817,3.0
3829,21857,27.0
3829,21688,5.0
3829,21641,6.0
3829,21848,1.0
3829,21886,1.0
3829,21666,1.0
3829,21913,3.0
3829,21659,2.0
3829,21944,2.0
3829,21652,1.0
3829,21645,1.0
3829,21752,1.0
3829,21635,1.0
3829,21718,4.0
3830,21645,10.0
3830,21635,5.0
3830,21933,8.0
3830,21709,3.0
3830,21820,5.0
3830,21886,1.0
3830,21802,1.0
3830,21666,1.0
3830,21842,3.0
3830,21906,1.0
3830,21678,1.0
3830,21931,1.0
3831,21753,36.0
3831,21842,1.0
3831,21609,1.0
3831,21635,3.0
3831,21680,1.0
3831,21871,1.0
3832,21609,1.0
3832,21944,2.0
3832,21898,1.0
3833,21913,3.0
3833,21918,1.0
3833,21609,5.0
3833,21779,3.0
3833,21749,2.0
3833,21635,4.0
3833,21820,1.0
3833,21842,1.0
3833,21871,7.0
3833,21914,2.0
3833,21783,2.0
3833,21653,2.0
3833,21770,1.0
3833,21688,1.0
3833,21667,1.0
3833,21944,4.0
3833,21890,2.0
3833,21835,1.0
3833,21772,10.0
3834,21944,3.0
3835,21609,7.0
3835,21918,3.0
3835,21688,3.0
3835,21886,29.0
3835,21914,2.0
3835,21792,3.0
3835,21737,2.0
3835,21678,6.0
3835,21740,1.0
3835,21892,1.0
3835,21779,1.0
3835,21782,3.0
3835,21926,6.0
3835,21666,3.0
3835,21862,1.0
3835,21836,3.0
3835,21909,2.0
3835,21815,1.0
3835,21798,1.0
3835,21780,5.0
3835,21879,5.0
3835,21635,1.0
3835,21772,2.0
3835,21627,1.0
3835,21765,3.0
3835,21899,1.0
3835,21718,2.0
3835,21933,27.0
3835,21630,4.0
3835,21669,1.0
3835,21763,1.0
3835,21710,3.0
3835,21842,1.0
3835,21898,1.0
3836,21944,9.0
3836,21754,1.0
3836,21635,1.0
3836,21815,2.0
3836,21934,1.0
3836,21841,1.0
3836,21826,1.0
3836,21857,1.0
3837,21688,5.0
3837,21934,11.0
3837,21914,11.0
3837,21888,3.0
3837,21609,1.0
3837,21635,9.0
3837,21886,1.0
3837,21733,1.0
3838,21609,2.0
3838,21697,1.0
3838,21842,1.0
3838,21820,9.0
3838,21898,1.0
3838,21668,1.0
3838,21934,4.0
3838,21856,1.0
3838,21633,1.0
3838,21659,1.0
3838,21928,1.0
3838,21763,1.0
3838,21635,1.0
3839,21862,3.0
3839,21635,1.0
3840,21680,1.0
3840,21753,1.0
3840,21763,1.0
3840,21739,1.0
3840,21757,1.0
3840,21824,1.0
3840,21630,4.0
3840,21697,4.0
3840,21727,1.0
3840,21913,1.0
3840,21835,1.0
3840,21891,1.0
3841,21668,1.0
3842,21871,1.0
3843,21609,1.0
3843,21732,1.0
3843,21779,1.0
3843,21836,1.0
3843,21879,4.0
3843,21888,3.0
3843,21844,1.0
3843,21905,1.0
3843,21843,1.0
3843,21748,1.0
3843,21641,3.0
3843,21635,4.0
3843,21725,1.0
3843,21645,4.0
3843,21932,2.0
3843,21796,1.0
3843,21727,2.0
3843,21944,1.0
3843,21869,1.0
3843,21886,1.0
3843,21787,4.0
3843,21666,1.0
3843,21713,1.0
3844,21944,1.0
3844,21609,1.0
3844,21635,1.0
3844,21871,1.0
3845,21938,2.0
3845,21635,19.0
3845,21733,16.0
3845,21913,1.0
3845,21752,1.0
3845,21879,3.0
3845,21891,1.0
3845,21771,1.0
3845,21727,1.0
3845,21944,1.0
3845,21642,2.0
3845,21810,1.0
3846,21944,1.0
3846,21635,1.0
3846,21652,1.0
3847,21786,1.0
3847,21635,6.0
3847,21835,1.0
3847,21898,1.0
3847,21820,3.0
3847,21834,2.0
3847,21783,1.0
3847,21744,1.0
3847,21748,3.0
3847,21668,2.0
3847,21753,34.0
3847,21630,1.0
3847,21914,1.0
3847,21867,1.0
3847,21757,2.0
3847,21645,1.0
3847,21727,2.0
3847,21918,5.0
3847,21680,1.0
3847,21944,2.0
3847,21673,2.0
3847,21890,2.0
3847,21659,1.0
3847,21886,1.0
3847,21932,1.0
3847,21666,1.0
3848,21635,4.0
3848,21899,1.0
3848,21727,2.0
3848,21711,1.0
3848,21645,1.0
3849,21933,14.0
3849,21753,9.0
3849,21635,7.0
3849,21936,1.0
3849,21906,1.0
3849,21678,3.0
3849,21688,2.0
3849,21932,16.0
3849,21769,2.0
3849,21770,1.0
3849,21856,39.0
3849,21645,1.0
3849,21696,2.0
3849,21934,1.0
3849,21888,2.0
3849,21731,2.0
3849,21806,3.0
3849,21609,1.0
3849,21815,1.0
3849,21886,2.0
3849,21891,1.0
3850,21914,3.0
3850,21815,1.0
3850,21609,3.0
3850,21635,2.0
3850,21688,1.0
3850,21783,1.0
3851,21907,2.0
3851,21609,2.0
3852,21933,2.0
3852,21688,2.0
3852,21753,5.0
3852,21892,1.0
3852,21601,1.0
3852,21635,10.0
3852,21609,1.0
3852,21886,1.0
3852,21879,1.0
3852,21638,1.0
3852,21674,1.0
3852,21836,5.0
3852,21678,2.0
3853,21886,1.0
3853,21779,1.0
3853,21737,8.0
3853,21756,1.0
3853,21791,1.0
3853,21769,1.0
3853,21739,1.0
3853,21922,1.0
3853,21934,1.0
3853,21678,1.0
3853,21609,1.0
3853,21635,1.0
3853,21932,1.0
3853,21753,1.0
3854,21898,2.0
3854,21727,3.0
3854,21756,1.0
3854,21609,1.0
3854,21871,1.0
3854,21666,2.0
3854,21635,22.0
3854,21836,6.0
3854,21913,1.0
3854,21815,2.0
3854,21914,3.0
3854,21944,3.0
3854,21862,3.0
3854,21733,2.0
3854,21783,2.0
3854,21892,2.0
3854,21772,1.0
3854,21688,1.0
3854,21857,1.0
3854,21748,1.0
3854,21645,1.0
3854,21720,2.0
3855,21944,2.0
3855,21635,5.0
3855,21771,1.0
3855,21730,1.0
3855,21899,2.0
3855,21620,1.0
3855,21835,1.0
3855,21725,1.0
3856,21886,1.0
3856,21630,1.0
3856,21933,2.0
3857,21662,1.0
3857,21899,4.0
3857,21857,2.0
3857,21815,1.0
3857,21744,1.0
3857,21763,1.0
3857,21635,6.0
3857,21933,2.0
3857,21862,1.0
3857,21835,1.0
3857,21720,1.0
3857,21842,2.0
3857,21739,2.0
3857,21667,1.0
3857,21918,1.0
3857,21779,1.0
3857,21892,1.0
3857,21820,1.0
3857,21786,1.0
3857,21642,1.0
3857,21944,2.0
3857,21890,1.0
3857,21875,1.0
3857,21710,2.0
3857,21879,1.0
3857,21625,1.0
3857,21813,2.0
3857,21770,1.0
3857,21688,1.0
3857,21886,1.0
3858,21753,5.0
3859,21739,40.0
3859,21635,7.0
3859,21899,2.0
3859,21783,2.0
3859,21820,1.0
3859,21666,1.0
3859,21886,1.0
3859,21730,1.0
3859,21630,2.0
3859,21757,1.0
3859,21834,1.0
3859,21907,1.0
3859,21944,2.0
3859,21763,1.0
3859,21709,2.0
3859,21914,1.0
3859,21659,1.0
3860,21779,2.0
3860,21836,1.0
3860,21875,4.0
3860,21753,7.0
3860,21940,2.0
3860,21609,1.0
3860,21635,1.0
3860,21842,1.0
3860,21898,1.0
3860,21782,1.0
3860,21944,1.0
3861,21944,1.0
3862,21621,3.0
3862,21666,1.0
3862,21862,2.0
3862,21688,5.0
3862,21717,6.0
3862,21930,1.0
3862,21635,4.0
3862,21783,1.0
3862,21753,7.0
3862,21752,3.0
3862,21879,1.0
3862,21931,7.0
3862,21654,1.0
3862,21678,1.0
3862,21899,1.0
3862,21733,1.0
3862,21748,1.0
3862,21905,1.0
3862,21784,1.0
3862,21914,1.0
3862,21769,1.0
3862,21787,1.0
3862,21919,1.0
3863,21727,1.0
3863,21944,30.0
3863,21635,1.0
3863,21710,2.0
3863,21666,1.0
3863,21737,1.0
3863,21918,1.0
3864,21730,1.0
3865,21820,1.0
3865,21841,1.0
3865,21609,2.0
3865,21621,15.0
3865,21886,6.0
3865,21737,1.0
3865,21933,1.0
3865,21811,2.0
3865,21635,1.0
3865,21819,1.0
3865,21704,1.0
3865,21696,1.0
3865,21709,1.0
3865,21662,1.0
3865,21645,1.0
3865,21753,1.0
3866,21666,1.0
3866,21635,3.0
3866,21609,2.0
3866,21727,1.0
3866,21886,1.0
3867,21739,1.0
3867,21763,1.0
3867,21635,1.0
3867,21753,1.0
3867,21771,1.0
3868,21886,6.0
3868,21918,5.0
3868,21609,4.0
3868,21779,2.0
3868,21786,1.0
3868,21879,1.0
3868,21748,1.0
3868,21842,2.0
3868,21898,10.0
3868,21645,1.0
3868,21635,1.0
3868,21666,1.0
3869,21678,1.0
3869,21944,1.0
3870,21601,1.0
3871,21933,7.0
3871,21815,1.0
3871,21934,1.0
3871,21886,1.0
3871,21629,1.0
3871,21645,3.0
3871,21820,1.0
3871,21730,1.0
3871,21763,2.0
3871,21928,2.0
3871,21667,1.0
3871,21635,3.0
3871,21710,1.0
3871,21817,1.0
3871,21688,1.0
3871,21892,1.0
3871,21619,1.0
3871,21771,1.0
3871,21857,2.0
3871,21899,1.0
3871,21720,2.0
3871,21754,1.0
3872,21914,8.0
3872,21635,8.0
3872,21820,9.0
3872,21640,3.0
3872,21757,1.0
3872,21621,1.0
3872,21784,2.0
3872,21688,4.0
3872,21918,3.0
3872,21666,2.0
3872,21863,1.0
3872,21944,2.0
3872,21727,6.0
3872,21710,1.0
3872,21642,1.0
3872,21783,1.0
3873,21609,1.0
3873,21635,15.0
3873,21678,4.0
3873,21886,2.0
3873,21933,1.0
3873,21914,1.0
3873,21770,2.0
3874,21609,9.0
3874,21823,1.0
3874,21821,1.0
3874,21836,1.0
3874,21635,5.0
3874,21944,7.0
3874,21678,3.0
3874,21762,1.0
3874,21911,1.0
3874,21715,1.0
3874,21753,1.0
3874,21806,1.0
3874,21703,3.0
3874,21688,3.0
3874,21840,6.0
3874,21790,1.0
3874,21674,1.0
3874,21857,1.0
3874,21862,1.0
3874,21875,2.0
3874,21741,2.0
3875,21635,11.0
3875,21823,1.0
3875,21645,3.0
3875,21820,2.0
3875,21753,12.0
3875,21710,1.0
3875,21642,1.0
3875,21654,1.0
3875,21621,3.0
3875,21690,4.0
3875,21718,1.0
3876,21697,3.0
3876,21892,1.0
3876,21885,1.0
3876,21635,5.0
3876,21771,1.0
3876,21841,1.0
3876,21688,3.0
3876,21944,1.0
3876,21862,1.0
3876,21898,6.0
3876,21711,3.0
3876,21918,2.0
3876,21815,1.0
3876,21783,1.0
3876,21630,1.0
3876,21754,1.0
3877,21609,1.0
3877,21688,1.0
3877,21635,1.0
3878,21710,2.0
3878,21879,1.0
3878,21934,1.0
3878,21640,1.0
3878,21635,1.0
3879,21911,37.0
3879,21836,2.0
3879,21733,5.0
3879,21688,9.0
3879,21753,4.0
