user,poi,delta_times
4412,14941,1.0
4412,16655,1.0
4412,11836,1.0
4412,18154,1.0
4412,19593,1.0
4412,14535,1.0
4412,7299,1.0
4412,8274,2.0
4412,14158,1.0
4412,16735,1.0
4412,18483,1.0
4412,12252,1.0
4413,8523,1.0
4413,15753,2.0
4414,19424,1.0
4414,12125,1.0
4414,8129,1.0
4414,19866,1.0
4414,8935,2.0
4414,18044,2.0
4414,7300,5.0
4414,11531,1.0
4414,17429,1.0
4414,8241,1.0
4414,14850,4.0
4414,12029,1.0
4414,8742,1.0
4414,12615,1.0
4414,14873,1.0
4414,15386,1.0
4414,15847,1.0
4414,13408,1.0
4414,17804,1.0
4414,9533,1.0
4414,14003,1.0
4415,8079,1.0
4415,12065,1.0
4415,16178,2.0
4415,9706,16.0
4415,11802,13.0
4415,8109,2.0
4415,14420,1.0
4415,15119,1.0
4415,12046,1.0
4415,16203,7.0
4415,14118,2.0
4415,20101,1.0
4415,11836,2.0
4415,16838,1.0
4415,7331,1.0
4415,19593,1.0
4415,7031,3.0
4415,13536,1.0
4415,15121,1.0
4415,18148,4.0
4415,12358,1.0
4415,11507,5.0
4415,10407,1.0
4415,16081,1.0
4415,16097,1.0
4415,12076,1.0
4415,7260,1.0
4415,14660,1.0
4415,18961,4.0
4415,20729,1.0
4415,14941,1.0
4415,16655,2.0
4415,7271,1.0
4415,16900,1.0
4415,18690,3.0
4415,14396,1.0
4415,18179,4.0
4415,17386,5.0
4415,20802,1.0
4415,14798,1.0
4415,18788,1.0
4415,17603,1.0
4415,13726,2.0
4415,14407,1.0
4415,11000,1.0
4415,11842,1.0
4415,15604,1.0
4415,19242,1.0
4415,7968,1.0
4415,15118,1.0
4415,12866,1.0
4415,15080,1.0
4415,18483,1.0
4415,20652,1.0
4415,18863,1.0
4416,15004,1.0
4416,18928,7.0
4416,10454,1.0
4416,14574,38.0
4416,10473,6.0
4416,11908,23.0
4416,19180,2.0
4416,12621,1.0
4416,21080,4.0
4416,10579,1.0
4416,7209,1.0
4416,10151,1.0
4416,8659,2.0
4416,14869,1.0
4416,8113,2.0
4416,8730,1.0
4416,13274,1.0
4416,9533,1.0
4416,19866,1.0
4416,10122,1.0
4416,8515,1.0
4416,12928,1.0
4416,16492,1.0
4417,7870,1.0
4418,13325,1.0
4418,18316,1.0
4418,19339,1.0
4418,16480,1.0
4418,10637,2.0
4418,13981,2.0
4418,15056,4.0
4418,20708,1.0
4418,18434,2.0
4418,18042,1.0
4418,10879,1.0
4418,15314,1.0
4418,17939,1.0
4419,14158,1.0
4419,18307,1.0
4419,13729,1.0
4419,18434,1.0
4419,13325,1.0
4420,17927,1.0
4420,8953,2.0
4420,15354,1.0
4421,9252,21.0
4421,19502,1.0
4421,7968,2.0
4421,15739,1.0
4421,18175,1.0
4421,18290,1.0
4421,11014,1.0
4421,17308,2.0
4421,11965,3.0
4421,18596,1.0
4421,10599,2.0
4421,13725,1.0
4421,14834,3.0
4421,15200,2.0
4421,15058,2.0
4421,17618,1.0
4421,8013,1.0
4421,10677,2.0
4421,16285,1.0
4421,18363,2.0
4421,14581,1.0
4421,21571,1.0
4421,11975,1.0
4421,18926,1.0
4421,19505,1.0
4421,8782,1.0
4421,11093,1.0
4421,21154,2.0
4421,15309,2.0
4421,12988,1.0
4421,19978,1.0
4421,15680,1.0
4421,9917,1.0
4421,19380,1.0
4421,10601,1.0
4421,7568,1.0
4421,19213,1.0
4421,17867,2.0
4421,8517,1.0
4421,10275,1.0
4421,9393,1.0
4421,12479,1.0
4421,11514,1.0
4421,10169,1.0
4422,12928,1.0
4422,12709,27.0
4422,13694,1.0
4422,19603,28.0
4422,13010,1.0
4422,16835,4.0
4422,10037,3.0
4422,12360,1.0
4422,11867,1.0
4422,9487,1.0
4422,20272,1.0
4422,11117,1.0
4422,17048,1.0
4422,9754,1.0
4422,14992,1.0
4422,8677,1.0
4422,20385,2.0
4422,9678,2.0
4422,17186,1.0
4422,7705,1.0
4422,8139,1.0
4422,18399,1.0
4422,8999,1.0
4422,19961,1.0
4422,17345,1.0
4422,19688,1.0
4422,9459,1.0
4422,7418,2.0
4422,16036,1.0
4422,18671,1.0
4423,19332,1.0
4423,13305,1.0
4423,7689,1.0
4423,19583,2.0
4423,19253,3.0
4423,10552,1.0
4423,9480,2.0
4423,19774,2.0
4423,20357,3.0
4423,18571,2.0
4423,17800,2.0
4423,15948,6.0
4423,18129,1.0
4423,9645,3.0
4423,9907,16.0
4423,14092,2.0
4423,9821,1.0
4423,16792,1.0
4423,9855,1.0
4423,21445,2.0
4423,17078,1.0
4423,12038,1.0
4423,19989,1.0
4423,11000,2.0
4423,11988,1.0
4423,19852,2.0
4423,14843,1.0
4423,9997,4.0
4423,6987,1.0
4423,11618,1.0
4423,8225,1.0
4423,15653,2.0
4423,20021,1.0
4423,14028,4.0
4423,16791,1.0
4423,15652,1.0
4423,8517,2.0
4423,16532,1.0
4423,14071,1.0
4423,15630,1.0
4423,10069,2.0
4423,11446,1.0
4423,8188,1.0
4423,13661,1.0
4423,14776,1.0
4423,9181,1.0
4423,20062,3.0
4423,13449,12.0
4423,13159,1.0
4423,18204,1.0
4423,12285,1.0
4423,15688,1.0
4423,7822,1.0
4423,16781,1.0
4423,18591,1.0
4423,10023,2.0
4423,10044,2.0
4423,10659,1.0
4423,11265,1.0
4423,10940,1.0
4423,17111,4.0
4423,14632,1.0
4423,19274,1.0
4423,10625,1.0
4423,7437,1.0
4423,10468,1.0
4423,21546,1.0
4423,12065,1.0
4423,10791,1.0
4423,16475,1.0
4424,15586,5.0
4424,18808,1.0
4424,9619,2.0
4424,14092,1.0
4424,16781,1.0
4424,17313,2.0
4424,12849,1.0
4424,18293,1.0
4424,10044,2.0
4424,12038,1.0
4424,19727,1.0
4424,18943,1.0
4424,19011,1.0
4424,20341,1.0
4424,9997,1.0
4425,10155,2.0
4425,12672,6.0
4425,11385,1.0
4425,14012,1.0
4425,9772,2.0
4425,14775,1.0
4425,14768,1.0
4425,21353,1.0
4425,9796,1.0
4426,7375,2.0
4426,17149,1.0
4426,7349,1.0
4426,17182,1.0
4426,8259,1.0
4427,13648,1.0
4427,20632,2.0
4427,17234,46.0
4427,10088,17.0
4427,15524,1.0
4427,14021,1.0
4427,14893,1.0
4427,20411,1.0
4427,9439,1.0
4427,9971,5.0
4427,17632,1.0
4427,10202,1.0
4427,7001,1.0
4427,11331,1.0
4427,15840,1.0
4427,12162,1.0
4428,19569,1.0
4428,15068,1.0
4428,15898,1.0
4428,18606,1.0
4428,15925,1.0
4428,15273,1.0
4428,8379,1.0
4428,16747,1.0
4428,20949,1.0
4428,11344,1.0
4429,11858,4.0
4429,14670,1.0
4429,19946,1.0
4429,20675,1.0
4429,17442,1.0
4430,20223,1.0
4430,7089,1.0
4430,7968,1.0
4430,20701,1.0
4430,7503,1.0
4430,15598,1.0
4430,18137,1.0
4430,16178,1.0
4430,20009,1.0
4430,20428,1.0
4431,18238,3.0
4431,13439,1.0
4431,10521,1.0
4431,8517,1.0
4431,8876,2.0
4431,19430,1.0
4431,21568,1.0
4431,20770,1.0
4431,19166,1.0
4431,20394,2.0
4431,17606,1.0
4431,8236,1.0
4431,9636,1.0
4431,7031,2.0
4431,18732,1.0
4431,17770,1.0
4431,14673,1.0
4432,21011,1.0
4432,20666,1.0
4432,11867,1.0
4433,16144,1.0
4433,20262,1.0
4433,16747,2.0
4433,17042,1.0
4433,18222,1.0
4434,17774,4.0
4434,7981,1.0
4434,12614,6.0
4434,12818,1.0
4434,8008,2.0
4434,21345,1.0
4434,8191,1.0
4434,13778,1.0
4434,19798,1.0
4434,18754,1.0
4434,11385,1.0
4434,8112,1.0
4434,12319,1.0
4434,12182,2.0
4434,7378,1.0
4434,10915,1.0
4434,7391,1.0
4434,16092,1.0
4434,13756,1.0
4434,10155,1.0
4435,17408,10.0
4435,7617,9.0
4435,8601,1.0
4435,17201,2.0
4435,14756,1.0
4435,11755,3.0
4435,17607,4.0
4435,15654,1.0
4435,18860,3.0
4435,8885,4.0
4435,17350,2.0
4435,21214,2.0
4435,18287,1.0
4435,14124,3.0
4435,9238,2.0
4435,8189,1.0
4435,11072,1.0
4435,19111,1.0
4435,7473,1.0
4435,8719,1.0
4435,15017,1.0
4435,19816,1.0
4435,16158,1.0
4435,14514,1.0
4435,16549,1.0
4435,12477,1.0
4435,16292,1.0
4435,9678,1.0
4435,15945,1.0
4435,10449,1.0
4435,13918,1.0
4435,18606,1.0
4435,13310,1.0
4435,16404,1.0
4435,12442,1.0
4435,12098,1.0
4435,17711,2.0
4435,18644,1.0
4435,16364,3.0
4436,10958,13.0
4436,20434,4.0
4436,20208,2.0
4436,13295,1.0
4436,15234,2.0
4436,15715,5.0
4436,7887,3.0
4436,12528,2.0
4436,8544,12.0
4436,7726,1.0
4436,21337,2.0
4436,7744,1.0
4436,11046,1.0
4436,9222,3.0
4436,10383,1.0
4436,20415,1.0
4436,20760,17.0
4436,16815,1.0
4436,11665,6.0
4436,18294,1.0
4436,17711,1.0
4436,12702,1.0
4436,18382,1.0
4436,9139,1.0
4437,14959,1.0
4437,19275,1.0
4438,8988,1.0
4438,9039,27.0
4438,21044,3.0
4438,18809,14.0
4438,16483,3.0
4438,11072,2.0
4438,8562,1.0
4438,10617,4.0
4438,12170,1.0
4438,12747,8.0
4438,19715,1.0
4438,8638,1.0
4438,18145,1.0
4438,20790,1.0
4438,16375,1.0
4438,16595,1.0
4438,7909,1.0
4438,15925,2.0
4438,9856,1.0
4438,9394,1.0
4438,15274,1.0
4438,20857,3.0
4438,20871,1.0
4438,13611,1.0
4438,16747,2.0
4438,21347,11.0
4438,17927,1.0
4438,8511,1.0
4438,20558,1.0
4438,8854,1.0
4438,15656,1.0
4438,8391,1.0
4438,17514,1.0
4438,21374,1.0
4439,6979,2.0
4439,14627,3.0
4439,13889,1.0
4439,9976,1.0
4439,21106,1.0
4439,20724,1.0
4440,8236,1.0
4440,8706,16.0
4440,13569,1.0
4440,19030,1.0
4440,15596,1.0
4440,15133,1.0
4440,16537,1.0
4440,14226,1.0
4440,9201,1.0
4440,14119,1.0
4440,19599,1.0
4440,15630,1.0
4440,21550,1.0
4440,19148,7.0
4440,11439,1.0
4440,19984,1.0
4440,13909,1.0
4440,7968,1.0
4440,18049,1.0
4440,14721,3.0
4440,18944,2.0
4440,14453,1.0
4440,20009,1.0
4440,9873,1.0
4440,17154,1.0
4440,15198,1.0
4440,14914,1.0
4441,9178,1.0
4441,16771,4.0
4441,8667,4.0
4441,17603,2.0
4441,10344,1.0
4441,20889,2.0
4441,14279,22.0
4441,12076,1.0
4441,19216,1.0
4441,20082,1.0
4441,19390,1.0
4441,16507,1.0
4441,16451,1.0
4441,16222,1.0
4441,13432,1.0
4442,12566,1.0
4442,13078,1.0
4442,20902,1.0
4442,7249,1.0
4442,8525,2.0
4442,11810,1.0
4442,13043,4.0
4442,10968,1.0
4442,15164,20.0
4442,12946,1.0
4442,12816,1.0
4442,16295,1.0
4442,19315,1.0
4442,8839,2.0
4442,18744,1.0
4442,15964,1.0
4442,20572,1.0
4442,18606,1.0
4442,12090,1.0
4442,16795,1.0
4443,14915,1.0
4443,21260,1.0
4444,9138,1.0
4444,9936,4.0
4444,13325,2.0
4444,20933,1.0
4444,19550,1.0
4444,15819,1.0
4444,18504,1.0
4444,17308,1.0
4445,14508,1.0
4445,9240,1.0
4445,18606,1.0
4445,20235,1.0
4446,8328,1.0
4446,19154,1.0
4446,7406,2.0
4446,15232,2.0
4446,10559,1.0
4446,20658,3.0
4446,7230,1.0
4446,17334,1.0
4446,12053,2.0
4446,10356,1.0
4446,16709,1.0
4446,18320,2.0
4446,9240,1.0
4446,18606,1.0
4446,18251,1.0
4446,12766,1.0
4447,12232,1.0
4447,8517,3.0
4447,15680,5.0
4447,20959,3.0
4447,18118,1.0
4447,13444,1.0
4447,20413,1.0
4447,15084,1.0
4447,16586,1.0
4448,10413,1.0
4448,20494,1.0
4449,13012,31.0
4449,12045,3.0
4449,14936,1.0
4449,14219,1.0
4449,11379,1.0
4449,7968,1.0
4449,8274,1.0
4449,16178,1.0
4449,13687,4.0
4449,8109,1.0
4450,12242,1.0
4451,18137,1.0
4451,10747,1.0
4451,18688,1.0
4451,10821,1.0
4451,19148,1.0
4451,8463,1.0
4451,16997,1.0
4452,16705,11.0
4452,7114,1.0
4452,16787,1.0
4452,12323,1.0
4452,10364,1.0
4452,9834,1.0
4452,10841,1.0
4452,7249,1.0
4452,8190,1.0
4452,9731,1.0
4452,11597,2.0
4452,11164,1.0
4452,10261,1.0
4452,13318,1.0
4452,17824,2.0
4453,8517,1.0
4453,16592,1.0
4454,19658,1.0
4454,10556,8.0
4454,11584,1.0
4454,11232,1.0
4454,7517,1.0
4455,12036,1.0
4455,8591,1.0
4455,20580,1.0
4455,17098,1.0
4455,14055,1.0
4455,12928,1.0
4455,16544,1.0
4455,7693,1.0
4455,7363,1.0
4455,7697,1.0
4455,19225,1.0
4455,13458,1.0
4456,10099,1.0
4456,15729,1.0
4456,8580,2.0
4456,19969,1.0
4456,18836,2.0
4456,7321,3.0
4456,21032,2.0
4456,12928,1.0
4457,9544,11.0
4457,13020,1.0
4457,15718,1.0
4457,16843,1.0
4457,15653,1.0
4457,14631,1.0
4457,15330,2.0
4457,20931,1.0
4457,21368,1.0
4457,13122,1.0
4457,15066,1.0
4457,20573,1.0
4457,10969,1.0
4457,16998,3.0
4457,10828,1.0
4457,11653,1.0
4457,10926,1.0
4458,17638,2.0
4458,13432,1.0
4459,10833,6.0
4459,19959,8.0
4459,18616,3.0
4459,18904,2.0
4459,21109,2.0
4459,14131,7.0
4459,11589,1.0
4459,17067,1.0
4459,10270,3.0
4459,14351,1.0
4460,15018,5.0
4460,17709,21.0
4460,12086,1.0
4460,13964,1.0
4460,7674,7.0
4460,11487,1.0
4460,16102,1.0
4460,16963,2.0
4460,12259,1.0
4460,8077,3.0
4460,16010,8.0
4460,9124,2.0
4460,15385,1.0
4460,18078,1.0
4460,8031,1.0
4460,18368,1.0
4460,21321,1.0
4460,13063,2.0
4460,14495,2.0
4460,12341,2.0
4460,9777,1.0
4460,15576,1.0
4460,15807,1.0
4460,20660,1.0
4460,14521,2.0
4460,15105,1.0
4460,9199,1.0
4460,8778,1.0
4460,14271,1.0
4460,14067,1.0
4460,7418,3.0
4460,10140,1.0
4460,16199,1.0
4460,21155,2.0
4460,7841,1.0
4460,20187,1.0
4460,19544,1.0
4461,8735,1.0
4461,21038,19.0
4461,17964,1.0
4461,9275,1.0
4461,14118,1.0
4461,16511,4.0
4461,16478,2.0
4461,20845,1.0
4461,13467,1.0
4461,14441,2.0
4461,9157,1.0
4461,16192,1.0
4461,8517,3.0
4461,12025,1.0
4461,7134,1.0
4461,7540,1.0
4461,7968,1.0
4461,21223,1.0
4461,10073,1.0
4462,20785,2.0
4462,14124,52.0
4462,12766,5.0
4462,13342,5.0
4462,7058,1.0
4462,11625,1.0
4462,20185,1.0
4462,19154,3.0
4462,7919,3.0
4462,21414,3.0
4462,11602,2.0
4462,18850,2.0
4462,8800,1.0
4462,18201,2.0
4462,20044,13.0
4462,15593,7.0
4462,9263,1.0
4462,16544,18.0
4462,12928,15.0
4462,19730,1.0
4462,20776,1.0
4462,13088,1.0
4462,8022,2.0
4462,18130,4.0
4462,7455,1.0
4462,15061,1.0
4462,18606,16.0
4462,15392,3.0
4462,8172,1.0
4462,19327,1.0
4462,20724,9.0
4462,20902,8.0
4462,11038,8.0
4462,11995,1.0
4462,14343,1.0
4462,19467,1.0
4462,12020,1.0
4462,16543,4.0
4462,18694,4.0
4462,17317,1.0
4462,10711,1.0
4462,16125,2.0
4462,11863,1.0
4462,9269,1.0
4462,17243,1.0
4462,15502,1.0
4462,11325,2.0
4462,14289,1.0
4462,13668,1.0
4462,18477,1.0
4462,11048,1.0
4462,7203,2.0
4462,18292,1.0
4462,18558,1.0
4462,14959,1.0
4462,12216,1.0
4463,16385,1.0
4463,12928,1.0
4464,7081,3.0
4464,10424,2.0
4464,13664,2.0
4464,15308,3.0
4464,16662,1.0
4464,14268,1.0
4464,7413,1.0
4464,9492,1.0
4464,12682,1.0
4464,9398,1.0
4464,8075,1.0
4464,7099,1.0
4464,13648,1.0
4464,10453,1.0
4464,10586,1.0
4464,8141,1.0
4464,7552,2.0
4464,13011,1.0
4464,7280,1.0
4464,8939,1.0
4464,19939,1.0
4464,10157,1.0
4464,19488,1.0
4465,15106,1.0
4465,20708,1.0
4465,18023,1.0
4465,7997,2.0
4465,20101,1.0
4465,16178,1.0
4466,17255,1.0
4466,19783,1.0
4467,19164,19.0
4467,13345,1.0
4467,18871,1.0
4467,8362,1.0
4467,17594,1.0
4467,8986,1.0
4467,17683,4.0
4467,21031,1.0
4467,11110,1.0
4467,20683,1.0
4467,12943,1.0
4467,17221,2.0
4467,10160,1.0
4467,21160,1.0
4467,12928,1.0
4467,10686,1.0
4467,12116,1.0
4467,18526,1.0
4467,9416,1.0
4467,17935,1.0
4467,17518,1.0
4467,14124,1.0
4467,21279,1.0
4467,9655,1.0
4467,8113,1.0
4468,10754,1.0
4468,8129,1.0
4468,15475,1.0
4468,10813,1.0
4469,14257,1.0
4469,8736,1.0
4469,7495,1.0
4469,16932,1.0
4469,8356,1.0
4469,16352,2.0
4469,8340,1.0
4469,15716,1.0
4469,7968,3.0
4469,19148,1.0
4469,15739,3.0
4469,18504,1.0
4469,7407,1.0
4469,10889,1.0
4469,21407,1.0
4469,12734,1.0
4469,10528,1.0
4469,21191,1.0
4470,20172,1.0
4470,10840,2.0
4471,18729,1.0
4471,18606,1.0
4471,20457,1.0
4471,13473,1.0
4471,16983,1.0
4471,7473,1.0
4471,15176,1.0
4471,10952,1.0
4471,14839,1.0
4471,14713,1.0
4471,11146,1.0
4471,13504,1.0
4471,12194,1.0
4471,20624,1.0
4471,14123,2.0
4471,18578,1.0
4471,15030,1.0
4471,15892,1.0
4471,20504,1.0
4471,14639,1.0
4471,15347,1.0
4471,9895,1.0
4471,10015,1.0
4472,12896,1.0
4472,7356,1.0
4472,13357,3.0
4472,19690,1.0
4472,19575,1.0
4472,16311,1.0
4472,18154,2.0
4472,20009,3.0
4472,19736,1.0
4472,19841,2.0
4472,10571,1.0
4472,14323,1.0
4472,17213,1.0
4472,8517,3.0
4472,20425,1.0
4472,9818,2.0
4472,16854,1.0
4472,16369,1.0
4472,14673,1.0
4472,19847,2.0
4472,20163,1.0
4472,11541,1.0
4472,12115,1.0
4472,7317,1.0
4472,7226,2.0
4472,19675,1.0
4472,14651,1.0
4472,15957,1.0
4472,15836,1.0
4472,12938,1.0
4472,8824,1.0
4472,15646,1.0
4472,9913,1.0
4472,14927,1.0
4472,16352,1.0
4472,14257,1.0
4472,13085,1.0
4472,8816,1.0
4472,8689,1.0
4472,21509,1.0
4472,13356,1.0
4472,14944,1.0
4472,11712,1.0
4472,17399,1.0
4473,13147,2.0
4473,14437,2.0
4473,11972,4.0
4473,11616,1.0
4473,21260,1.0
4473,18370,1.0
4473,18735,4.0
4473,7912,2.0
4473,12518,2.0
4473,10347,7.0
4473,17738,1.0
4473,14872,1.0
4473,7919,1.0
4473,15747,1.0
4473,19315,1.0
4473,17855,1.0
4473,13252,1.0
4473,15176,1.0
4473,14124,1.0
4473,20634,1.0
4473,17617,1.0
4473,9260,2.0
4473,8456,1.0
4473,15410,1.0
4473,19296,3.0
4473,10696,1.0
4473,12956,1.0
4473,12470,1.0
4473,14778,1.0
4473,21231,1.0
4473,13146,1.0
4473,11937,1.0
4473,20603,3.0
4473,9452,2.0
4474,7379,1.0
4474,16410,1.0
4474,12385,1.0
4474,18947,1.0
4474,8567,1.0
4474,13712,1.0
4474,11369,1.0
4474,11710,1.0
4474,15021,1.0
4474,19354,1.0
4474,9659,2.0
4474,21268,1.0
4474,10568,1.0
4474,15373,1.0
4474,9709,1.0
4474,8199,1.0
4475,19348,2.0
4475,19783,7.0
4475,21585,1.0
4475,7203,3.0
4475,14124,2.0
4475,12339,2.0
4475,11677,1.0
4475,8152,1.0
4475,20234,1.0
4475,17298,1.0
4475,17881,1.0
4475,12527,1.0
4475,17926,1.0
4475,11234,1.0
4475,16734,1.0
4476,9735,2.0
4476,18377,7.0
4476,16910,2.0
4476,8687,1.0
4476,9256,1.0
4476,8730,1.0
4477,17213,1.0
4477,12988,1.0
4477,7968,2.0
4477,8517,16.0
4477,10437,1.0
4477,10914,3.0
4477,11507,1.0
4477,7461,1.0
4477,8274,2.0
4477,19414,1.0
4477,11975,1.0
4477,18152,4.0
4477,16655,1.0
4477,21235,1.0
4477,7428,1.0
4477,18479,1.0
4477,15080,1.0
4477,7765,1.0
4477,20954,1.0
4477,18855,1.0
4478,18148,1.0
4478,18788,2.0
4478,14579,1.0
4478,8886,1.0
4478,10344,1.0
4478,20962,1.0
4478,20675,3.0
4478,13663,4.0
4478,19246,10.0
4478,11223,1.0
4478,12563,1.0
4478,16173,1.0
4478,17584,1.0
4478,14845,2.0
4478,11113,1.0
4478,15401,1.0
4478,9162,6.0
4478,17434,1.0
4478,16454,1.0
4478,7968,1.0
4478,14453,1.0
4478,20983,1.0
4478,11824,1.0
4478,17615,2.0
4478,10406,1.0
4478,8517,1.0
4479,12499,2.0
4479,19243,1.0
4479,21299,1.0
4479,19124,1.0
4479,7026,1.0
4479,14969,1.0
4479,7825,1.0
4479,20606,1.0
4479,6961,2.0
4479,19398,1.0
4479,9620,1.0
4479,16715,2.0
4479,12142,2.0
4479,15655,1.0
4479,7074,2.0
4479,8935,1.0
4479,19611,1.0
4479,18044,1.0
4479,18901,1.0
4479,20004,1.0
4479,14802,1.0
4479,17489,1.0
4479,20829,1.0
4479,12827,1.0
4479,13673,1.0
4479,16774,1.0
4479,7830,1.0
4479,12346,1.0
4480,19969,1.0
4480,15756,1.0
4480,19154,1.0
4480,15087,1.0
4480,13001,9.0
4480,17484,1.0
4480,16510,1.0
4480,16010,6.0
4480,12259,3.0
4480,7169,1.0
4480,12526,1.0
4480,13131,5.0
4480,9861,1.0
4480,14391,1.0
4480,12286,2.0
4480,10353,2.0
4480,11036,2.0
4480,12273,1.0
4480,19295,1.0
4480,7398,1.0
4480,16787,1.0
4480,11462,1.0
4480,13549,1.0
4481,7781,1.0
4481,18895,1.0
4481,14542,3.0
4481,7593,1.0
4481,14892,2.0
4481,19692,1.0
4481,15970,1.0
4481,12883,1.0
4481,17473,1.0
4481,16515,2.0
4481,11507,2.0
4481,18961,1.0
4481,16948,1.0
4481,7031,1.0
4481,8517,2.0
4481,20959,1.0
4481,14785,2.0
4481,14375,1.0
4481,15643,3.0
4481,17418,1.0
4481,10183,2.0
4481,11100,1.0
4481,9331,1.0
4481,15768,1.0
4481,16883,1.0
4481,16216,1.0
4481,19176,1.0
4481,13559,1.0
4481,17644,3.0
4481,18409,1.0
4481,10806,2.0
4481,16698,1.0
4481,7968,1.0
4481,12199,1.0
4481,8236,1.0
4481,7778,1.0
4482,20151,1.0
4482,18781,1.0
4482,14410,1.0
4482,14394,1.0
4482,13730,1.0
4482,21341,1.0
4482,19219,1.0
4483,9201,2.0
4483,20009,1.0
4483,18479,2.0
4483,16203,1.0
4483,12592,1.0
4483,13275,1.0
4483,11507,1.0
4483,21207,1.0
4483,11595,1.0
4483,8517,1.0
4483,7968,1.0
4483,7053,1.0
4483,18369,1.0
4483,11525,1.0
4484,16178,3.0
4484,14431,1.0
4484,17934,1.0
4484,14127,1.0
4484,8894,1.0
4484,14936,1.0
4484,20824,1.0
4484,14264,1.0
4484,11943,1.0
4484,11862,1.0
4484,21071,2.0
4484,14219,1.0
4484,12866,1.0
4485,20881,5.0
4485,9973,2.0
4485,13414,16.0
4485,7646,1.0
4485,9905,2.0
4485,8869,5.0
4485,9614,1.0
4485,15537,1.0
4485,13596,2.0
4485,20215,1.0
4485,20474,1.0
4485,19940,1.0
4485,15451,2.0
4485,18606,6.0
4485,12498,1.0
4485,12738,1.0
4485,16855,2.0
4485,15476,1.0
4485,16614,1.0
4485,10363,1.0
4485,7115,1.0
4485,11968,1.0
4485,12799,1.0
4485,12766,2.0
4485,19139,1.0
4485,13342,1.0
4485,9152,2.0
4485,20776,1.0
4485,19756,1.0
4485,14124,1.0
4485,17367,1.0
4486,15852,1.0
4486,10336,1.0
4486,21041,1.0
4486,9240,1.0
4486,8190,1.0
4486,19664,1.0
4486,16747,1.0
4486,9041,1.0
4487,18900,1.0
4487,13602,1.0
4487,10588,1.0
4488,13757,1.0
4489,8385,1.0
4489,14123,1.0
4489,12600,1.0
4489,15852,1.0
4489,10650,1.0
4489,20644,28.0
4489,18304,1.0
4489,11877,1.0
4489,14566,11.0
4489,13876,1.0
4489,7335,2.0
4489,10869,3.0
4489,10442,1.0
4489,11353,1.0
4489,14779,2.0
4489,15269,1.0
4490,21546,25.0
4490,14483,10.0
4490,11106,8.0
4490,13984,4.0
4490,18523,1.0
4490,8122,1.0
4490,19253,1.0
4490,15038,3.0
4490,7179,4.0
4490,18854,4.0
4490,10046,3.0
4490,18629,2.0
4490,18593,1.0
4490,18024,1.0
4490,17078,1.0
4490,18620,1.0
4490,10791,1.0
4490,10199,2.0
4490,8079,6.0
4490,19563,3.0
4490,17191,1.0
4490,19119,1.0
4490,10774,1.0
4490,19011,1.0
4490,21586,1.0
4490,10552,1.0
4490,12084,1.0
4490,15093,2.0
4490,19710,1.0
4490,16048,1.0
4490,11606,1.0
4490,11399,1.0
4490,13818,1.0
4490,11618,2.0
4490,12309,1.0
4490,19913,2.0
4490,13546,2.0
4490,17622,1.0
4490,14117,1.0
4490,16754,1.0
4490,11431,1.0
4490,13661,2.0
4490,13952,1.0
4490,16482,1.0
4490,9997,1.0
4490,17835,1.0
4490,8605,1.0
4490,7243,1.0
4490,9215,1.0
4491,19330,1.0
4491,20674,1.0
4491,6992,2.0
4492,13331,2.0
4492,13956,2.0
4492,12964,1.0
4492,17157,3.0
4492,14048,1.0
4492,14735,1.0
4493,7417,2.0
4493,20302,1.0
4493,12841,1.0
4493,7553,1.0
4493,15647,1.0
4493,18294,2.0
4493,8650,1.0
4493,10640,1.0
4493,13599,1.0
4493,8402,1.0
4493,17522,1.0
4493,14109,1.0
4493,14753,1.0
4493,11190,1.0
4493,21288,1.0
4493,17440,1.0
4493,20835,1.0
4493,13715,1.0
4494,9752,2.0
4494,16426,2.0
4494,17091,3.0
4494,10861,2.0
4494,15855,1.0
4494,10087,1.0
4494,9233,1.0
4494,14507,1.0
4494,17133,1.0
4494,21369,1.0
4494,7049,3.0
4494,17552,13.0
4494,11836,1.0
4494,12092,1.0
4494,21236,1.0
4494,11957,1.0
4494,12252,3.0
4494,9706,1.0
4494,16203,3.0
4494,21458,1.0
4494,17933,1.0
4494,18788,2.0
4494,18961,3.0
4494,10997,1.0
4494,12054,1.0
4494,7031,1.0
4494,9201,1.0
4494,20681,1.0
4494,8236,1.0
4494,20573,1.0
4494,7968,1.0
4494,15598,1.0
4494,18479,1.0
4494,15078,1.0
4494,11949,1.0
4494,10528,2.0
4494,18031,1.0
4494,8331,1.0
4494,18148,1.0
4495,9335,1.0
4495,18558,1.0
4495,11611,1.0
4495,11281,1.0
4495,21511,1.0
4496,14026,1.0
4496,11072,1.0
4496,12385,1.0
4496,9238,2.0
4496,15273,1.0
4496,9827,1.0
4496,9611,1.0
4496,14262,1.0
4496,13212,4.0
4496,18236,1.0
4496,10545,1.0
4496,20457,1.0
4496,11917,1.0
4496,13342,1.0
4496,14925,1.0
4496,8881,1.0
4496,21311,1.0
4496,8966,1.0
4496,18001,1.0
4497,9106,2.0
4497,13256,1.0
4497,10536,1.0
4497,13906,1.0
4497,12102,7.0
4497,13733,1.0
4497,14228,1.0
4497,20523,2.0
4497,12555,1.0
4497,14891,1.0
4497,11333,1.0
