poi,catg,delta_times
9743,21898,1.0
11843,21688,1.0
20454,21896,1.0
10303,21666,1.0
7221,21630,1.0
17420,21675,1.0
8067,21619,1.0
13048,21769,1.0
19739,21857,1.0
8835,21798,1.0
17048,21749,1.0
16211,21635,1.0
8490,21727,1.0
11167,21898,1.0
16947,21731,1.0
19448,21931,1.0
19733,21786,1.0
21554,21815,1.0
15160,21713,1.0
20508,21879,1.0
20041,21741,1.0
13921,21783,1.0
13055,21890,1.0
18807,21666,1.0
10509,21798,1.0
19532,21635,1.0
7943,21914,1.0
8250,21688,1.0
15293,21630,1.0
9882,21946,1.0
20168,21731,1.0
11797,21863,1.0
15987,21862,1.0
14638,21647,1.0
8292,21733,1.0
16126,21688,1.0
16936,21918,1.0
15826,21931,1.0
13158,21620,1.0
19251,21891,1.0
7513,21753,1.0
7124,21674,1.0
14831,21688,1.0
8583,21645,1.0
17822,21914,1.0
20656,21609,1.0
10886,21886,1.0
11805,21914,1.0
16060,21666,1.0
8201,21721,1.0
8788,21886,1.0
10001,21815,1.0
17371,21730,1.0
7719,21666,1.0
18812,21899,1.0
7356,21753,1.0
7286,21758,1.0
8095,21820,1.0
20091,21637,1.0
20288,21886,1.0
14999,21688,1.0
10719,21787,1.0
8018,21879,1.0
14526,21763,1.0
17110,21933,1.0
15796,21898,1.0
19559,21887,1.0
10050,21933,1.0
19868,21933,1.0
11668,21733,1.0
7263,21779,1.0
8195,21737,1.0
13892,21666,1.0
12327,21748,1.0
7284,21727,1.0
20757,21782,1.0
17325,21786,1.0
13377,21678,1.0
9264,21842,1.0
10807,21898,1.0
15081,21934,1.0
20611,21666,1.0
21086,21666,1.0
20237,21820,1.0
8683,21666,1.0
20822,21815,1.0
9810,21933,1.0
16215,21783,1.0
17505,21886,1.0
11499,21635,1.0
15794,21645,1.0
10200,21771,1.0
16640,21710,1.0
16661,21666,1.0
9356,21921,1.0
8058,21739,1.0
16221,21727,1.0
11128,21918,1.0
21141,21783,1.0
9911,21784,1.0
17068,21871,1.0
15258,21931,1.0
20744,21842,1.0
10705,21720,1.0
13937,21865,1.0
18693,21681,1.0
13315,21862,1.0
17934,21906,1.0
13550,21799,1.0
14562,21826,1.0
8295,21696,1.0
9401,21645,1.0
15095,21840,1.0
12273,21898,1.0
20605,21898,1.0
19005,21777,1.0
11049,21862,1.0
21487,21688,1.0
13521,21609,1.0
12293,21875,1.0
7830,21739,1.0
9817,21914,1.0
7657,21630,1.0
8836,21733,1.0
18200,21815,1.0
18364,21676,1.0
15322,21820,1.0
14680,21871,1.0
20745,21666,1.0
7163,21727,1.0
18747,21621,1.0
17126,21744,1.0
15979,21609,1.0
10663,21769,1.0
6997,21834,1.0
13854,21867,1.0
14306,21898,1.0
15017,21609,1.0
12098,21635,1.0
12317,21666,1.0
19901,21678,1.0
9592,21857,1.0
11579,21914,1.0
15140,21898,1.0
19878,21779,1.0
16579,21914,1.0
20328,21635,1.0
9107,21635,1.0
17591,21753,1.0
7838,21892,1.0
14142,21871,1.0
19387,21710,1.0
14599,21769,1.0
20891,21899,1.0
10788,21899,1.0
19415,21932,1.0
17105,21752,1.0
18999,21779,1.0
11452,21898,1.0
17775,21739,1.0
9811,21730,1.0
18562,21779,1.0
16190,21941,1.0
10262,21891,1.0
7245,21739,1.0
20973,21639,1.0
17327,21645,1.0
11729,21753,1.0
8875,21892,1.0
19648,21804,1.0
11487,21653,1.0
19192,21609,1.0
20758,21862,1.0
20734,21834,1.0
14121,21748,1.0
7015,21779,1.0
13234,21888,1.0
9878,21836,1.0
13755,21609,1.0
17396,21621,1.0
19275,21779,1.0
12713,21918,1.0
8703,21779,1.0
8422,21779,1.0
20178,21763,1.0
12036,21686,1.0
14413,21732,1.0
11375,21841,1.0
14550,21659,1.0
18862,21645,1.0
15192,21771,1.0
18177,21666,1.0
11026,21737,1.0
8978,21671,1.0
17556,21891,1.0
17854,21899,1.0
14881,21716,1.0
8113,21710,1.0
17581,21914,1.0
19725,21807,1.0
15587,21783,1.0
16162,21756,1.0
10267,21771,1.0
19515,21763,1.0
16829,21620,1.0
21160,21913,1.0
9330,21825,1.0
9015,21715,1.0
14281,21659,1.0
12815,21783,1.0
15435,21879,1.0
16207,21862,1.0
9070,21921,1.0
11591,21714,1.0
9655,21891,1.0
20948,21625,1.0
7714,21779,1.0
9626,21779,1.0
10966,21666,1.0
19331,21898,1.0
14408,21666,1.0
14229,21674,1.0
11566,21841,1.0
7559,21754,1.0
13885,21645,1.0
20306,21688,1.0
17779,21763,1.0
18389,21907,1.0
10043,21933,1.0
11250,21686,1.0
12853,21697,1.0
18702,21779,1.0
11449,21645,1.0
10189,21856,1.0
10167,21678,1.0
12785,21710,1.0
14966,21944,1.0
9250,21862,1.0
20689,21820,1.0
20634,21914,1.0
8623,21666,1.0
18139,21763,1.0
15466,21841,1.0
18851,21753,1.0
7656,21907,1.0
21493,21671,1.0
12240,21787,1.0
21531,21914,1.0
7231,21891,1.0
8196,21820,1.0
9452,21835,1.0
17037,21928,1.0
20817,21820,1.0
9170,21635,1.0
11489,21862,1.0
10721,21771,1.0
9597,21891,1.0
9772,21642,1.0
12718,21744,1.0
7378,21780,1.0
17915,21739,1.0
10421,21779,1.0
16354,21630,1.0
9508,21914,1.0
12015,21678,1.0
12465,21782,1.0
12054,21635,1.0
19514,21609,1.0
7358,21609,1.0
21502,21621,1.0
10186,21654,1.0
18443,21678,1.0
8377,21617,1.0
13496,21933,1.0
21410,21738,1.0
10194,21840,1.0
9930,21678,1.0
20156,21609,1.0
8415,21718,1.0
13208,21836,1.0
17154,21688,1.0
14895,21609,1.0
16934,21645,1.0
8320,21764,1.0
13311,21678,1.0
9710,21748,1.0
19481,21862,1.0
12929,21748,1.0
13648,21678,1.0
8961,21621,1.0
15697,21695,1.0
21426,21695,1.0
7934,21667,1.0
15897,21783,1.0
10284,21823,1.0
9398,21603,1.0
19487,21633,1.0
9468,21842,1.0
10662,21683,1.0
20676,21763,1.0
10459,21671,1.0
18651,21783,1.0
13619,21688,1.0
14330,21630,1.0
8141,21906,1.0
14847,21757,1.0
10574,21898,1.0
15167,21779,1.0
20240,21888,1.0
16873,21925,1.0
17032,21609,1.0
8601,21834,1.0
14041,21710,1.0
21253,21779,1.0
14294,21763,1.0
17391,21702,1.0
20609,21763,1.0
16364,21831,1.0
12305,21835,1.0
14301,21645,1.0
16897,21685,1.0
9340,21815,1.0
19816,21666,1.0
15659,21898,1.0
16652,21898,1.0
19854,21678,1.0
17020,21688,1.0
18423,21914,1.0
8160,21666,1.0
17864,21892,1.0
14400,21752,1.0
17342,21783,1.0
13691,21820,1.0
8864,21753,1.0
20718,21932,1.0
8738,21757,1.0
15163,21914,1.0
21313,21641,1.0
11448,21720,1.0
11046,21667,1.0
21121,21876,1.0
11766,21836,1.0
18722,21682,1.0
21423,21876,1.0
20466,21678,1.0
18356,21739,1.0
11985,21739,1.0
16393,21666,1.0
15045,21783,1.0
14220,21753,1.0
21535,21621,1.0
8902,21931,1.0
8144,21879,1.0
20048,21898,1.0
18332,21879,1.0
21566,21898,1.0
11906,21914,1.0
8436,21914,1.0
19152,21933,1.0
8098,21914,1.0
11446,21886,1.0
13306,21886,1.0
10127,21898,1.0
8688,21678,1.0
19007,21731,1.0
13588,21886,1.0
7766,21754,1.0
15386,21934,1.0
13901,21753,1.0
20896,21753,1.0
18390,21763,1.0
12906,21659,1.0
11278,21666,1.0
16794,21753,1.0
7115,21720,1.0
18775,21697,1.0
15956,21641,1.0
13464,21711,1.0
17608,21857,1.0
7110,21645,1.0
19438,21733,1.0
19580,21625,1.0
12213,21659,1.0
11425,21666,1.0
9169,21820,1.0
9500,21710,1.0
15395,21820,1.0
18485,21771,1.0
13944,21826,1.0
12880,21625,1.0
11599,21733,1.0
20401,21806,1.0
13468,21862,1.0
8731,21779,1.0
20284,21763,1.0
14672,21720,1.0
14891,21820,1.0
18830,21753,1.0
16251,21635,1.0
14369,21842,1.0
17833,21635,1.0
7499,21836,1.0
11885,21811,1.0
18136,21772,1.0
20906,21688,1.0
18102,21787,1.0
10125,21635,1.0
7488,21820,1.0
17436,21609,1.0
12012,21619,1.0
13163,21695,1.0
21219,21666,1.0
17488,21695,1.0
16187,21914,1.0
11808,21879,1.0
14467,21914,1.0
16909,21635,1.0
17523,21914,1.0
19937,21879,1.0
8084,21898,1.0
20862,21635,1.0
14613,21771,1.0
8555,21671,1.0
7172,21727,1.0
19014,21862,1.0
20692,21635,1.0
14700,21688,1.0
11107,21772,1.0
11629,21635,1.0
19630,21731,1.0
18533,21734,1.0
16263,21678,1.0
10941,21783,1.0
12266,21815,1.0
16745,21783,1.0
8799,21862,1.0
13780,21748,1.0
17668,21688,1.0
17853,21630,1.0
21012,21739,1.0
10738,21666,1.0
19202,21898,1.0
21443,21784,1.0
14545,21898,1.0
14867,21844,1.0
15873,21720,1.0
15688,21609,1.0
21445,21758,1.0
7522,21638,1.0
8951,21821,1.0
16848,21645,1.0
15666,21820,1.0
21570,21666,1.0
9899,21630,1.0
20042,21609,1.0
14347,21635,1.0
20494,21944,1.0
18320,21718,1.0
11471,21914,1.0
7190,21753,1.0
15565,21666,1.0
10260,21753,1.0
8844,21879,1.0
10168,21771,1.0
16547,21753,1.0
13794,21753,1.0
21296,21779,1.0
18977,21862,1.0
13948,21783,1.0
14259,21779,1.0
18944,21635,1.0
8667,21688,1.0
17132,21753,1.0
12362,21645,1.0
11503,21678,1.0
19751,21709,1.0
8814,21710,1.0
8000,21772,1.0
16669,21635,1.0
9934,21899,1.0
16534,21859,1.0
13434,21645,1.0
16668,21678,1.0
14247,21933,1.0
15655,21933,1.0
10579,21727,1.0
14801,21666,1.0
20642,21710,1.0
16151,21896,1.0
8296,21886,1.0
12708,21739,1.0
17041,21862,1.0
7528,21792,1.0
10197,21823,1.0
21116,21886,1.0
10133,21688,1.0
21301,21609,1.0
18632,21629,1.0
18303,21741,1.0
9231,21933,1.0
19484,21718,1.0
12473,21635,1.0
12660,21739,1.0
14052,21757,1.0
7445,21623,1.0
18821,21911,1.0
15872,21688,1.0
16756,21635,1.0
13189,21635,1.0
10888,21811,1.0
8936,21779,1.0
15556,21898,1.0
13482,21635,1.0
15433,21688,1.0
12556,21918,1.0
7882,21783,1.0
7138,21783,1.0
10716,21779,1.0
14637,21727,1.0
7710,21678,1.0
18500,21609,1.0
11544,21609,1.0
10592,21609,1.0
21065,21892,1.0
17990,21833,1.0
10342,21918,1.0
14090,21918,1.0
12773,21892,1.0
19199,21718,1.0
18907,21913,1.0
17331,21862,1.0
18166,21609,1.0
14981,21635,1.0
13652,21862,1.0
14111,21857,1.0
20731,21796,1.0
14151,21752,1.0
17066,21771,1.0
9826,21886,1.0
14858,21688,1.0
12923,21903,1.0
16610,21820,1.0
7434,21853,1.0
16403,21630,1.0
12585,21727,1.0
18154,21765,1.0
17667,21718,1.0
11085,21798,1.0
10870,21825,1.0
15569,21899,1.0
19833,21879,1.0
20446,21824,1.0
19280,21635,1.0
18157,21914,1.0
12571,21806,1.0
11038,21652,1.0
20651,21787,1.0
8300,21635,1.0
9608,21914,1.0
11768,21688,1.0
10163,21753,1.0
20279,21803,1.0
19069,21825,1.0
17680,21646,1.0
14902,21892,1.0
16063,21934,1.0
11222,21630,1.0
16140,21609,1.0
16695,21609,1.0
7740,21888,1.0
16772,21836,1.0
11850,21879,1.0
14853,21879,1.0
20604,21638,1.0
17433,21752,1.0
21389,21607,1.0
11871,21601,1.0
21132,21733,1.0
12663,21630,1.0
19705,21688,1.0
13528,21641,1.0
8178,21944,1.0
11336,21835,1.0
9675,21879,1.0
14663,21871,1.0
21272,21718,1.0
20869,21842,1.0
10246,21714,1.0
10218,21875,1.0
10720,21609,1.0
14468,21879,1.0
15814,21933,1.0
15944,21625,1.0
11554,21787,1.0
11722,21678,1.0
19441,21737,1.0
16609,21782,1.0
17085,21703,1.0
9322,21934,1.0
14897,21619,1.0
12253,21678,1.0
21405,21688,1.0
9633,21757,1.0
16943,21645,1.0
9734,21836,1.0
9056,21833,1.0
14265,21790,1.0
20090,21717,1.0
12354,21886,1.0
21157,21666,1.0
15142,21630,1.0
15993,21918,1.0
6990,21898,1.0
19720,21748,1.0
16798,21918,1.0
20853,21918,1.0
21438,21936,1.0
15819,21635,1.0
13981,21834,1.0
20364,21918,1.0
19768,21779,1.0
13544,21688,1.0
16366,21630,1.0
17856,21756,1.0
17609,21609,1.0
14788,21635,1.0
17498,21899,1.0
16921,21733,1.0
14892,21928,1.0
17034,21891,1.0
8921,21733,1.0
20596,21886,1.0
11221,21886,1.0
18346,21842,1.0
14594,21753,1.0
12159,21753,1.0
17200,21727,1.0
13942,21879,1.0
19147,21763,1.0
15080,21933,1.0
18492,21869,1.0
9815,21688,1.0
18050,21753,1.0
20600,21907,1.0
18317,21933,1.0
13357,21857,1.0
19050,21688,1.0
8630,21733,1.0
15231,21786,1.0
12222,21748,1.0
10242,21931,1.0
19092,21815,1.0
10640,21666,1.0
17716,21674,1.0
19200,21733,1.0
9277,21748,1.0
14636,21918,1.0
11176,21737,1.0
7094,21841,1.0
20269,21666,1.0
13398,21666,1.0
10251,21642,1.0
7250,21619,1.0
16455,21914,1.0
11122,21826,1.0
9271,21620,1.0
12059,21859,1.0
20693,21667,1.0
16173,21761,1.0
9730,21909,1.0
8934,21688,1.0
15742,21892,1.0
9915,21688,1.0
16539,21737,1.0
9499,21615,1.0
16907,21630,1.0
8011,21790,1.0
11898,21666,1.0
20630,21779,1.0
9660,21862,1.0
14797,21718,1.0
12897,21678,1.0
9554,21642,1.0
16049,21739,1.0
18550,21609,1.0
20489,21739,1.0
20846,21757,1.0
9373,21820,1.0
17525,21862,1.0
14390,21779,1.0
16114,21915,1.0
13946,21820,1.0
19399,21784,1.0
9019,21779,1.0
13344,21732,1.0
18701,21805,1.0
10361,21609,1.0
20311,21779,1.0
14092,21678,1.0
8983,21609,1.0
8033,21933,1.0
11687,21898,1.0
12084,21769,1.0
17347,21898,1.0
18854,21933,1.0
11701,21763,1.0
11082,21757,1.0
21454,21842,1.0
10113,21666,1.0
18664,21891,1.0
13041,21753,1.0
10918,21641,1.0
20574,21753,1.0
13923,21872,1.0
16191,21771,1.0
10393,21688,1.0
11344,21718,1.0
20002,21609,1.0
12459,21718,1.0
14586,21944,1.0
10805,21609,1.0
7512,21666,1.0
20440,21918,1.0
11602,21932,1.0
17095,21609,1.0
8386,21688,1.0
12051,21688,1.0
10817,21886,1.0
14549,21886,1.0
14288,21609,1.0
10736,21688,1.0
9593,21836,1.0
14057,21817,1.0
19478,21681,1.0
15272,21933,1.0
16184,21886,1.0
7812,21652,1.0
7502,21695,1.0
7834,21619,1.0
19465,21778,1.0
14290,21713,1.0
21251,21710,1.0
20430,21890,1.0
9116,21645,1.0
11266,21688,1.0
9291,21733,1.0
10500,21763,1.0
20305,21842,1.0
9261,21621,1.0
18242,21888,1.0
17863,21609,1.0
9224,21786,1.0
7530,21820,1.0
18472,21753,1.0
11799,21753,1.0
8049,21918,1.0
11816,21914,1.0
7204,21763,1.0
19785,21944,1.0
10058,21862,1.0
14267,21678,1.0
7098,21678,1.0
20254,21885,1.0
12971,21666,1.0
13336,21787,1.0
11949,21918,1.0
14670,21609,1.0
19414,21635,1.0
18834,21733,1.0
15415,21840,1.0
19523,21779,1.0
16064,21638,1.0
18895,21886,1.0
7748,21805,1.0
8253,21753,1.0
11285,21609,1.0
18014,21857,1.0
9416,21732,1.0
10121,21763,1.0
14587,21720,1.0
15054,21918,1.0
18741,21737,1.0
12126,21862,1.0
12228,21753,1.0
13397,21899,1.0
14212,21658,1.0
13238,21834,1.0
20838,21886,1.0
9935,21784,1.0
17412,21859,1.0
18391,21783,1.0
21133,21914,1.0
19973,21635,1.0
18441,21688,1.0
14383,21914,1.0
14371,21934,1.0
15313,21807,1.0
10336,21795,1.0
9618,21652,1.0
10039,21666,1.0
20565,21678,1.0
11062,21779,1.0
7424,21834,1.0
21087,21678,1.0
16758,21630,1.0
11873,21638,1.0
8187,21710,1.0
14483,21696,1.0
15836,21674,1.0
18930,21739,1.0
10343,21886,1.0
16755,21763,1.0
18092,21862,1.0
11204,21820,1.0
12989,21832,1.0
19952,21836,1.0
16475,21666,1.0
18129,21688,1.0
19563,21678,1.0
10153,21678,1.0
13952,21688,1.0
19747,21779,1.0
12661,21875,1.0
21546,21688,1.0
10774,21688,1.0
18985,21840,1.0
11971,21843,1.0
19999,21914,1.0
11338,21898,1.0
19834,21688,1.0
10408,21914,1.0
17474,21862,1.0
18271,21625,1.0
19542,21748,1.0
15862,21666,1.0
8340,21934,1.0
16030,21779,1.0
8203,21654,1.0
7606,21934,1.0
21211,21771,1.0
19845,21898,1.0
7676,21824,1.0
15766,21705,1.0
7808,21671,1.0
9063,21688,1.0
8146,21886,1.0
20655,21718,1.0
17190,21739,1.0
14780,21718,1.0
13385,21783,1.0
14291,21907,1.0
16905,21898,1.0
9758,21881,1.0
14132,21642,1.0
7614,21833,1.0
14723,21688,1.0
12586,21783,1.0
18738,21739,1.0
18285,21770,1.0
16939,21783,1.0
18175,21840,1.0
14122,21609,1.0
10205,21843,1.0
13748,21638,1.0
19428,21913,1.0
18630,21740,1.0
14072,21842,1.0
13957,21748,1.0
10909,21753,1.0
20005,21753,1.0
17875,21757,1.0
16853,21659,1.0
19535,21898,1.0
14066,21763,1.0
19776,21753,1.0
11214,21666,1.0
12208,21815,1.0
8621,21886,1.0
20907,21811,1.0
16332,21617,1.0
14960,21674,1.0
10667,21609,1.0
21497,21771,1.0
14505,21857,1.0
9519,21898,1.0
20397,21666,1.0
21134,21609,1.0
15947,21737,1.0
8147,21695,1.0
15597,21771,1.0
21024,21763,1.0
13459,21696,1.0
14370,21688,1.0
7607,21718,1.0
7993,21696,1.0
18764,21815,1.0
18454,21635,1.0
18796,21710,1.0
14120,21739,1.0
9255,21876,1.0
19052,21753,1.0
21015,21823,1.0
19517,21734,1.0
8717,21659,1.0
12118,21629,1.0
14107,21688,1.0
9270,21862,1.0
19125,21650,1.0
11990,21688,1.0
20736,21798,1.0
8013,21840,1.0
12770,21783,1.0
11882,21630,1.0
10573,21833,1.0
13081,21913,1.0
15277,21914,1.0
12524,21609,1.0
13666,21934,1.0
9287,21723,1.0
13870,21666,1.0
18213,21739,1.0
20880,21635,1.0
17818,21635,1.0
8025,21886,1.0
16645,21836,1.0
12390,21718,1.0
14040,21846,1.0
11615,21888,1.0
14893,21607,1.0
11907,21834,1.0
7892,21621,1.0
18935,21918,1.0
10588,21645,1.0
17247,21859,1.0
12298,21836,1.0
6987,21925,1.0
8122,21918,1.0
10900,21914,1.0
13335,21753,1.0
7825,21934,1.0
16955,21786,1.0
13390,21820,1.0
17121,21734,1.0
16728,21835,1.0
14525,21750,1.0
21308,21723,1.0
19880,21645,1.0
8316,21898,1.0
16658,21757,1.0
8406,21635,1.0
15135,21688,1.0
14222,21741,1.0
15221,21753,1.0
13018,21727,1.0
18352,21630,1.0
10071,21811,1.0
16478,21666,1.0
19677,21776,1.0
20703,21879,1.0
12082,21786,1.0
8040,21886,1.0
8732,21913,1.0
12952,21888,1.0
21259,21739,1.0
16641,21913,1.0
7014,21752,1.0
9780,21933,1.0
15629,21842,1.0
7579,21752,1.0
8826,21763,1.0
11859,21820,1.0
14777,21609,1.0
16912,21688,1.0
12311,21748,1.0
16841,21678,1.0
18742,21886,1.0
11281,21713,1.0
12877,21806,1.0
14051,21621,1.0
15496,21752,1.0
18446,21934,1.0
18001,21888,1.0
9528,21688,1.0
15526,21688,1.0
8828,21630,1.0
20189,21857,1.0
17218,21772,1.0
10858,21635,1.0
8693,21914,1.0
8778,21820,1.0
10575,21688,1.0
13985,21659,1.0
10607,21944,1.0
12436,21621,1.0
8348,21609,1.0
14164,21645,1.0
12486,21934,1.0
10359,21888,1.0
7380,21879,1.0
20824,21862,1.0
7871,21840,1.0
15092,21802,1.0
19182,21733,1.0
12532,21666,1.0
17559,21913,1.0
20381,21850,1.0
18884,21879,1.0
16807,21645,1.0
17937,21842,1.0
9848,21811,1.0
15252,21879,1.0
8556,21686,1.0
8255,21857,1.0
20394,21609,1.0
14664,21785,1.0
21449,21730,1.0
9812,21906,1.0
21395,21678,1.0
9957,21886,1.0
21444,21695,1.0
11274,21866,1.0
14854,21638,1.0
13491,21688,1.0
12069,21678,1.0
18521,21886,1.0
10790,21688,1.0
19456,21888,1.0
12666,21688,1.0
14565,21836,1.0
9061,21921,1.0
17635,21688,1.0
7018,21787,1.0
13106,21836,1.0
20813,21835,1.0
8200,21821,1.0
11037,21772,1.0
8772,21739,1.0
14816,21747,1.0
8042,21842,1.0
9843,21710,1.0
8009,21619,1.0
15363,21826,1.0
9020,21733,1.0
17208,21771,1.0
7749,21815,1.0
10395,21730,1.0
7223,21772,1.0
16457,21772,1.0
17184,21630,1.0
13955,21695,1.0
19762,21842,1.0
21595,21790,1.0
18430,21630,1.0
7986,21886,1.0
19361,21786,1.0
19466,21833,1.0
19136,21931,1.0
11382,21688,1.0
15001,21674,1.0
10904,21820,1.0
8330,21774,1.0
13876,21898,1.0
8081,21898,1.0
10929,21767,1.0
14472,21666,1.0
14898,21642,1.0
9140,21779,1.0
20531,21886,1.0
13510,21688,1.0
9719,21678,1.0
9595,21688,1.0
14784,21820,1.0
21561,21609,1.0
11667,21833,1.0
17413,21906,1.0
16323,21792,1.0
10569,21732,1.0
10349,21645,1.0
15403,21748,1.0
20094,21710,1.0
9267,21630,1.0
7908,21898,1.0
15683,21609,1.0
17883,21934,1.0
8133,21688,1.0
8748,21635,1.0
13461,21635,1.0
8973,21635,1.0
15005,21899,1.0
16757,21737,1.0
12831,21609,1.0
8469,21823,1.0
15150,21609,1.0
9568,21674,1.0
20697,21681,1.0
15852,21705,1.0
10820,21913,1.0
10849,21708,1.0
8305,21898,1.0
13545,21914,1.0
20134,21727,1.0
17755,21836,1.0
17031,21779,1.0
11291,21733,1.0
7155,21630,1.0
11977,21666,1.0
12113,21666,1.0
20874,21675,1.0
18121,21695,1.0
20804,21723,1.0
8496,21914,1.0
11864,21763,1.0
10022,21666,1.0
19651,21914,1.0
17756,21618,1.0
20578,21645,1.0
20298,21931,1.0
18621,21671,1.0
10513,21840,1.0
8884,21820,1.0
15531,21784,1.0
17971,21688,1.0
12854,21688,1.0
13255,21835,1.0
14189,21914,1.0
13982,21688,1.0
7460,21635,1.0
12802,21609,1.0
19228,21645,1.0
16563,21635,1.0
15011,21733,1.0
9847,21886,1.0
19760,21666,1.0
15020,21733,1.0
14755,21857,1.0
16264,21823,1.0
10643,21666,1.0
7564,21678,1.0
11457,21879,1.0
18214,21764,1.0
10546,21771,1.0
13044,21782,1.0
9026,21618,1.0
13056,21918,1.0
7029,21811,1.0
14200,21688,1.0
20645,21688,1.0
15055,21666,1.0
9246,21609,1.0
13145,21783,1.0
8546,21666,1.0
14418,21944,1.0
12096,21688,1.0
20627,21842,1.0
16401,21875,1.0
19372,21678,1.0
13908,21907,1.0
9759,21779,1.0
18805,21609,1.0
7680,21621,1.0
18267,21918,1.0
9563,21933,1.0
14335,21933,1.0
9418,21918,1.0
9829,21918,1.0
11483,21630,1.0
19053,21811,1.0
9828,21933,1.0
13090,21835,1.0
20368,21933,1.0
12256,21871,1.0
18476,21727,1.0
12130,21679,1.0
10626,21879,1.0
15347,21772,1.0
15034,21836,1.0
17196,21697,1.0
17876,21842,1.0
17727,21731,1.0
7541,21727,1.0
14336,21728,1.0
17454,21730,1.0
18288,21688,1.0
12440,21688,1.0
9940,21842,1.0
13783,21614,1.0
19520,21642,1.0
19667,21720,1.0
9228,21917,1.0
11605,21840,1.0
7790,21907,1.0
11953,21720,1.0
10228,21654,1.0
8588,21862,1.0
7534,21688,1.0
10158,21754,1.0
11177,21748,1.0
12384,21753,1.0
15520,21666,1.0
18127,21907,1.0
13827,21940,1.0
16733,21815,1.0
10255,21934,1.0
18262,21753,1.0
10490,21748,1.0
16662,21666,1.0
16600,21832,1.0
12682,21944,1.0
12803,21881,1.0
13116,21682,1.0
12008,21835,1.0
19884,21931,1.0
20964,21717,1.0
7721,21918,1.0
13350,21733,1.0
16634,21733,1.0
8202,21905,1.0
21117,21835,1.0
12351,21914,1.0
13862,21685,1.0
12764,21890,1.0
14186,21711,1.0
10427,21697,1.0
17868,21784,1.0
16424,21695,1.0
20996,21881,1.0
10062,21688,1.0
9077,21918,1.0
12277,21817,1.0
20463,21635,1.0
17316,21798,1.0
16706,21666,1.0
7066,21688,1.0
14071,21853,1.0
8020,21761,1.0
14365,21821,1.0
12218,21913,1.0
15349,21914,1.0
15989,21666,1.0
7092,21820,1.0
19436,21674,1.0
15154,21881,1.0
14407,21737,1.0
7487,21765,1.0
18793,21891,1.0
11006,21879,1.0
17275,21835,1.0
20129,21688,1.0
7975,21635,1.0
13032,21906,1.0
7729,21779,1.0
16820,21666,1.0
17654,21753,1.0
18349,21688,1.0
12123,21638,1.0
8192,21638,1.0
9992,21635,1.0
10306,21875,1.0
10777,21787,1.0
20228,21635,1.0
18141,21886,1.0
19713,21823,1.0
15763,21817,1.0
12167,21688,1.0
15003,21836,1.0
17232,21797,1.0
18623,21787,1.0
16486,21628,1.0
11283,21926,1.0
7467,21798,1.0
20203,21934,1.0
18344,21936,1.0
17304,21609,1.0
18307,21843,1.0
20290,21609,1.0
15026,21914,1.0
13176,21757,1.0
8653,21645,1.0
20568,21621,1.0
13102,21659,1.0
13400,21815,1.0
16502,21608,1.0
21223,21764,1.0
